,angleX,angleY,angleZ,Time,Label
230,43,-12,4,10:46:02,Long Standing
231,44,-13,9,10:46:03,Long Standing
232,45,-15,11,10:46:03,Long Standing
233,46,-12,7,10:46:03,Long Standing
234,44,-11,7,10:46:03,Long Standing
235,47,-11,8,10:46:04,Long Standing
236,47,-11,7,10:46:04,Long Standing
237,47,-11,8,10:46:04,Long Standing
238,46,-11,9,10:46:04,Long Standing
239,46,-11,9,10:46:05,Long Standing
240,47,-11,8,10:46:05,Long Standing
241,48,-12,8,10:46:05,Long Standing
242,45,-13,8,10:46:05,Long Standing
243,47,-11,9,10:46:06,Long Standing
244,45,-13,9,10:46:06,Long Standing
245,49,-14,9,10:46:06,Long Standing
246,46,-12,8,10:46:06,Long Standing
247,48,-12,7,10:46:07,Long Standing
248,45,-16,5,10:46:07,Long Standing
249,44,-15,7,10:46:07,Long Standing
250,45,-12,11,10:46:07,Long Standing
251,47,-11,11,10:46:08,Long Standing
252,45,-13,10,10:46:08,Long Standing
253,46,-13,9,10:46:08,Long Standing
254,46,-12,10,10:46:08,Long Standing
255,46,-14,10,10:46:09,Long Standing
256,46,-14,8,10:46:09,Long Standing
257,43,-17,4,10:46:09,Long Standing
258,47,-14,6,10:46:09,Long Standing
259,45,-15,5,10:46:10,Bowing
260,33,-16,0,10:46:10,Bowing
261,37,-40,-5,10:46:10,Bowing
262,24,-44,-8,10:46:10,Bowing
263,11,-45,-19,10:46:11,Bowing
264,5,-47,-20,10:46:11,Bowing
265,4,-44,-20,10:46:11,Bowing
266,5,-45,-18,10:46:11,Bowing
267,5,-45,-18,10:46:12,Bowing
268,5,-43,-21,10:46:12,Bowing
269,5,-44,-20,10:46:12,Bowing
270,5,-44,-21,10:46:12,Bowing
271,4,-44,-20,10:46:13,Bowing
272,11,-47,-12,10:46:13,Bowing
273,10,-47,-2,10:46:13,Bowing
274,22,-36,-1,10:46:14,Short Standing
275,26,-38,22,10:46:14,Short Standing
276,34,-30,14,10:46:14,Short Standing
277,39,-38,8,10:46:14,Short Standing
278,25,-38,2,10:46:15,Short Standing
279,24,-31,-6,10:46:15,Short Standing
280,25,-46,6,10:46:15,Short Standing
281,17,-44,-6,10:46:15,Short Standing
282,33,-44,4,10:46:16,1st Prostration
283,5,-25,-1,10:46:16,1st Prostration
284,15,-50,18,10:46:17,1st Prostration
285,2,-37,28,10:46:17,1st Prostration
286,21,-35,29,10:46:18,1st Prostration
287,14,-36,29,10:46:18,1st Prostration
288,17,-36,26,10:46:18,1st Prostration
289,18,-37,26,10:46:18,1st Prostration
290,18,-37,24,10:46:19,1st Prostration
291,18,-37,24,10:46:19,1st Prostration
292,19,-38,24,10:46:19,1st Prostration
293,18,-38,22,10:46:19,1st Prostration
294,18,-38,23,10:46:20,1st Prostration
295,18,-39,23,10:46:20,1st Prostration
296,17,-39,23,10:46:20,1st Prostration
297,20,-40,21,10:46:20,1st Prostration
298,19,-35,27,10:46:21,1st Prostration
299,22,-37,35,10:46:21,1st Prostration
300,2,-37,17,10:46:21,1st Prostration
301,15,-25,33,10:46:21,1st Prostration
302,14,-25,44,10:46:22,Short Sitting
303,24,-20,34,10:46:22,Short Sitting
304,28,-9,36,10:46:22,Short Sitting
305,24,-13,36,10:46:22,Short Sitting
306,31,-10,29,10:46:23,2nd Prostration
307,23,-4,40,10:46:23,2nd Prostration
308,13,-32,32,10:46:23,2nd Prostration
309,18,-34,30,10:46:24,2nd Prostration
310,18,-34,28,10:46:24,2nd Prostration
311,18,-37,26,10:46:24,2nd Prostration
312,16,-38,25,10:46:24,2nd Prostration
313,18,-38,25,10:46:25,2nd Prostration
314,17,-38,24,10:46:25,2nd Prostration
315,16,-39,23,10:46:25,2nd Prostration
316,16,-38,25,10:46:25,2nd Prostration
317,16,-38,24,10:46:26,2nd Prostration
318,17,-39,24,10:46:26,2nd Prostration
319,16,-39,24,10:46:26,2nd Prostration
320,16,-39,24,10:46:26,2nd Prostration
321,16,-39,22,10:46:27,2nd Prostration
322,16,-39,24,10:46:27,2nd Prostration
323,20,-36,23,10:46:27,2nd Prostration
324,19,-33,30,10:46:27,2nd Prostration
325,22,-11,32,10:46:28,Long Sitting
326,23,-19,33,10:46:28,Long Sitting
327,17,-25,36,10:46:28,Long Sitting
328,15,-24,35,10:46:29,Long Sitting
329,15,-29,37,10:46:29,Long Sitting
330,14,-29,36,10:46:29,Long Sitting
331,9,-30,41,10:46:29,Long Sitting
332,16,-34,31,10:46:30,Long Sitting
333,19,-28,35,10:46:30,Long Sitting
334,18,-28,35,10:46:30,Long Sitting
335,18,-27,35,10:46:30,Long Sitting
336,20,-27,35,10:46:31,Long Sitting
337,20,-27,35,10:46:31,Long Sitting
338,20,-27,35,10:46:31,Long Sitting
339,18,-27,35,10:46:31,Long Sitting
340,18,-27,35,10:46:32,Long Sitting
341,2,-28,30,10:46:32,Long Sitting
342,8,-28,39,10:46:32,Long Sitting
343,10,-28,40,10:46:32,Long Sitting
344,3,-28,39,10:46:33,Long Sitting
345,3,-28,38,10:46:33,Long Sitting
346,7,-30,36,10:46:33,Long Sitting
347,3,-30,37,10:46:33,Long Sitting
348,7,-29,38,10:46:34,Long Sitting
349,10,-28,38,10:46:34,Long Sitting
350,11,-27,38,10:46:34,Long Sitting
351,8,-32,36,10:46:34,Long Sitting
352,9,-29,37,10:46:35,Long Sitting
353,14,-27,37,10:46:35,Long Sitting
354,16,-26,37,10:46:35,Long Sitting
355,18,-26,38,10:46:35,Long Sitting
356,13,-30,34,10:46:36,Long Sitting
357,19,-28,35,10:46:36,Long Sitting
358,15,-21,36,10:46:36,Long Sitting
359,16,-28,34,10:46:36,Long Sitting
360,20,-28,34,10:46:37,Long Sitting
361,19,-28,34,10:46:37,Long Sitting
362,21,-29,34,10:46:37,Long Sitting
363,24,-30,33,10:46:37,Long Sitting
364,17,-22,37,10:46:38,Long Sitting
365,19,-26,34,10:46:38,Long Sitting
366,21,-10,40,10:46:38,Long Sitting
367,19,-39,31,10:46:38,Long Sitting
368,29,-48,3,10:46:39,Long Sitting
369,9,-44,-2,10:46:39,Long Sitting
370,13,-45,-5,10:46:39,Long Sitting
371,15,-48,0,10:46:39,Long Sitting
372,14,-39,10,10:46:40,Long Standing
373,30,-23,25,10:46:40,Long Standing
374,20,-27,34,10:46:40,Long Standing
375,33,-31,44,10:46:41,Long Standing
376,31,-24,37,10:46:41,Long Standing
377,41,-33,13,10:46:41,Long Standing
378,34,-24,13,10:46:42,Long Standing
379,33,-28,13,10:46:42,Long Standing
380,31,-8,20,10:46:42,Long Standing
381,48,-14,7,10:46:42,Long Standing
382,48,-7,13,10:46:43,Long Standing
383,46,-11,21,10:46:43,Long Standing
384,28,-12,18,10:46:43,Long Standing
385,43,-13,13,10:46:43,Long Standing
386,39,-9,17,10:46:44,Long Standing
387,42,-7,16,10:46:44,Long Standing
388,42,-6,7,10:46:44,Long Standing
389,47,-9,12,10:46:44,Long Standing
390,42,-6,7,10:46:45,Long Standing
391,50,-9,7,10:46:45,Long Standing
392,45,-8,10,10:46:45,Long Standing
393,47,-8,7,10:46:46,Long Standing
394,49,-8,9,10:46:46,Long Standing
395,46,-11,6,10:46:46,Long Standing
396,50,-10,8,10:46:47,Long Standing
397,46,-12,4,10:46:47,Long Standing
398,47,-11,6,10:46:47,Long Standing
399,43,-9,9,10:46:47,Long Standing
400,46,-10,5,10:46:48,Long Standing
401,46,-11,10,10:46:48,Long Standing
402,45,-8,9,10:46:48,Long Standing
403,48,-7,8,10:46:49,Long Standing
404,48,-9,10,10:46:49,Long Standing
405,39,-11,-2,10:46:49,Long Standing
406,46,-10,7,10:46:49,Long Standing
407,43,-16,7,10:46:50,Long Standing
408,50,-14,8,10:46:50,Long Standing
409,47,-13,9,10:46:50,Long Standing
410,45,-12,6,10:46:50,Long Standing
411,44,-11,8,10:46:51,Long Standing
412,40,-8,12,10:46:51,Long Standing
413,45,-12,9,10:46:51,Long Standing
414,43,-9,11,10:46:51,Long Standing
415,45,-9,10,10:46:52,Long Standing
416,45,-11,11,10:46:52,Long Standing
417,47,-13,11,10:46:52,Long Standing
418,45,-15,9,10:46:52,Long Standing
419,44,-11,9,10:46:53,Long Standing
420,45,-13,8,10:46:53,Long Standing
421,44,-10,9,10:46:53,Long Standing
422,47,-10,8,10:46:53,Long Standing
423,47,-12,11,10:46:54,Long Standing
424,44,-10,7,10:46:54,Long Standing
425,47,-10,7,10:46:54,Long Standing
426,44,-12,13,10:46:54,Long Standing
427,46,-12,11,10:46:55,Long Standing
428,47,-10,10,10:46:55,Long Standing
429,50,-9,6,10:46:55,Long Standing
430,50,-15,11,10:46:55,Long Standing
431,48,-11,11,10:46:56,Long Standing
432,45,-10,8,10:46:56,Long Standing
433,46,-10,11,10:46:56,Long Standing
434,45,-8,9,10:46:56,Long Standing
435,48,-10,10,10:46:57,Long Standing
436,46,-14,10,10:46:57,Long Standing
437,47,-11,10,10:46:57,Long Standing
438,48,-11,9,10:46:57,Long Standing
439,48,-11,7,10:46:58,Long Standing
440,47,-12,9,10:46:58,Long Standing
441,46,-11,9,10:46:58,Long Standing
442,43,-9,10,10:46:58,Long Standing
443,30,-21,-1,10:46:59,Bowing
444,28,-47,-12,10:46:59,Bowing
445,9,-47,-25,10:46:59,Bowing
446,1,-48,-16,10:46:59,Bowing
447,-4,-46,-23,10:47:00,Bowing
448,0,-41,-21,10:47:00,Bowing
449,0,-44,-20,10:47:00,Bowing
450,3,-44,-25,10:47:00,Bowing
451,2,-43,-23,10:47:01,Bowing
452,1,-43,-23,10:47:01,Bowing
453,0,-43,-19,10:47:01,Bowing
454,0,-43,-21,10:47:01,Bowing
455,2,-43,-23,10:47:02,Bowing
456,2,-49,-15,10:47:02,Bowing
457,19,-38,0,10:47:02,Bowing
458,13,-29,22,10:47:03,Short Standing
459,31,-33,17,10:47:03,Short Standing
460,33,-31,19,10:47:03,Short Standing
461,27,-36,11,10:47:03,Short Standing
462,17,-39,0,10:47:04,Short Standing
463,13,-25,11,10:47:04,Short Standing
464,7,0,30,10:47:04,Short Standing
465,18,-35,29,10:47:05,1st Prostration
466,20,-28,30,10:47:06,1st Prostration
467,24,-31,29,10:47:06,1st Prostration
468,22,-32,28,10:47:06,1st Prostration
469,23,-35,23,10:47:06,1st Prostration
470,21,-37,24,10:47:07,1st Prostration
471,20,-38,21,10:47:07,1st Prostration
472,21,-38,22,10:47:07,1st Prostration
473,20,-38,22,10:47:07,1st Prostration
474,20,-38,22,10:47:08,1st Prostration
475,20,-38,22,10:47:08,1st Prostration
476,21,-38,22,10:47:08,1st Prostration
477,21,-34,29,10:47:08,1st Prostration
478,20,-32,30,10:47:09,Short Sitting
479,28,-49,44,10:47:09,Short Sitting
480,5,-19,31,10:47:09,Short Sitting
481,16,-20,30,10:47:09,Short Sitting
482,19,-19,36,10:47:10,Short Sitting
483,23,-22,36,10:47:10,Short Sitting
484,28,-18,36,10:47:10,Short Sitting
485,21,-6,38,10:47:10,Short Sitting
486,12,-25,26,10:47:11,2nd Prostration
487,21,-49,21,10:47:11,2nd Prostration
488,20,-28,33,10:47:11,2nd Prostration
489,21,-30,31,10:47:12,2nd Prostration
490,22,-31,30,10:47:12,2nd Prostration
491,22,-30,30,10:47:12,2nd Prostration
492,20,-34,27,10:47:12,2nd Prostration
493,21,-34,27,10:47:13,2nd Prostration
494,21,-35,25,10:47:13,2nd Prostration
495,21,-35,26,10:47:13,2nd Prostration
496,21,-35,25,10:47:13,2nd Prostration
497,22,-35,25,10:47:14,2nd Prostration
498,22,-35,25,10:47:14,2nd Prostration
499,21,-35,25,10:47:14,2nd Prostration
500,20,-33,29,10:47:14,2nd Prostration
501,29,-74,18,10:47:15,2nd Prostration
502,-4,-45,2,10:47:15,2nd Prostration
503,26,-25,18,10:47:15,2nd Prostration
504,26,-42,25,10:47:15,2nd Prostration
505,-9,-44,-6,10:47:16,Long Standing
506,19,-48,8,10:47:16,Long Standing
507,31,-19,4,10:47:17,Long Standing
508,44,-15,6,10:47:17,Long Standing
509,49,-15,11,10:47:17,Long Standing
510,45,-7,21,10:47:17,Long Standing
511,39,-14,6,10:47:18,Long Standing
512,48,-15,18,10:47:18,Long Standing
513,48,-7,12,10:47:18,Long Standing
514,44,-9,7,10:47:18,Long Standing
515,45,-11,11,10:47:19,Long Standing
516,46,-6,15,10:47:19,Long Standing
517,40,-11,9,10:47:19,Long Standing
518,42,-15,12,10:47:19,Long Standing
519,41,-16,10,10:47:20,Long Standing
520,44,-16,12,10:47:20,Long Standing
521,42,-12,11,10:47:20,Long Standing
522,42,-11,13,10:47:20,Long Standing
523,47,-14,9,10:47:21,Long Standing
524,40,-13,3,10:47:21,Long Standing
525,47,-15,0,10:47:21,Long Standing
526,45,-14,5,10:47:22,Long Standing
527,42,-14,6,10:47:22,Long Standing
528,42,-18,7,10:47:22,Long Standing
529,38,-15,4,10:47:22,Long Standing
530,39,-19,2,10:47:23,Long Standing
531,47,-15,2,10:47:23,Long Standing
532,48,-15,3,10:47:23,Long Standing
533,43,-16,0,10:47:23,Long Standing
534,45,-11,1,10:47:24,Long Standing
535,45,-7,9,10:47:24,Long Standing
536,47,-9,6,10:47:24,Long Standing
537,46,-12,6,10:47:24,Long Standing
538,47,-18,9,10:47:25,Long Standing
539,42,-15,8,10:47:25,Long Standing
540,48,-17,13,10:47:25,Long Standing
541,46,-17,9,10:47:25,Long Standing
542,42,-13,8,10:47:26,Long Standing
543,43,-10,10,10:47:26,Long Standing
544,43,-15,2,10:47:26,Long Standing
545,45,-14,6,10:47:27,Long Standing
546,44,-15,11,10:47:27,Long Standing
547,40,-16,12,10:47:27,Long Standing
548,41,-16,14,10:47:27,Long Standing
549,44,-14,12,10:47:28,Long Standing
550,43,-14,9,10:47:28,Long Standing
551,43,-14,10,10:47:28,Long Standing
552,47,-13,11,10:47:28,Long Standing
553,45,-15,11,10:47:29,Long Standing
554,44,-14,10,10:47:29,Long Standing
555,45,-14,12,10:47:29,Long Standing
556,45,-14,11,10:47:29,Long Standing
557,45,-13,12,10:47:30,Long Standing
558,44,-16,12,10:47:30,Long Standing
559,45,-16,10,10:47:30,Long Standing
560,46,-16,9,10:47:30,Long Standing
561,46,-17,12,10:47:31,Long Standing
562,44,-14,10,10:47:31,Long Standing
563,47,-16,4,10:47:31,Long Standing
564,43,-12,9,10:47:31,Long Standing
565,43,-9,17,10:47:32,Long Standing
566,24,-24,1,10:47:32,Long Standing
567,40,-50,-5,10:47:32,Long Standing
568,12,-45,-7,10:47:32,Long Standing
569,7,-47,-14,10:47:33,Bowing
570,1,-47,-23,10:47:33,Bowing
571,3,-39,-23,10:47:33,Bowing
572,3,-46,-22,10:47:34,Bowing
573,7,-42,-21,10:47:34,Bowing
574,5,-44,-22,10:47:34,Bowing
575,5,-42,-22,10:47:34,Bowing
576,5,-44,-22,10:47:35,Bowing
577,6,-44,-21,10:47:35,Bowing
578,9,-37,3,10:47:36,Short Standing
579,20,-36,12,10:47:36,Short Standing
580,30,-35,16,10:47:36,Short Standing
581,30,-41,14,10:47:36,Short Standing
582,32,-44,12,10:47:37,Short Standing
583,21,-39,5,10:47:37,Short Standing
584,11,-35,2,10:47:37,Short Standing
585,20,-22,-10,10:47:38,1st Prostration
586,28,-17,36,10:47:38,1st Prostration
587,20,-28,33,10:47:38,1st Prostration
588,8,-14,37,10:47:38,1st Prostration
589,11,-21,28,10:47:39,1st Prostration
590,3,-50,10,10:47:39,1st Prostration
591,13,-33,29,10:47:39,1st Prostration
592,21,-31,28,10:47:40,1st Prostration
593,24,-30,30,10:47:40,1st Prostration
594,23,-31,28,10:47:40,1st Prostration
595,23,-32,27,10:47:40,1st Prostration
596,23,-31,28,10:47:41,1st Prostration
597,23,-32,28,10:47:41,1st Prostration
598,24,-30,29,10:47:41,1st Prostration
599,23,-31,28,10:47:41,1st Prostration
600,23,-31,28,10:47:42,1st Prostration
601,23,-31,29,10:47:42,1st Prostration
602,23,-31,29,10:47:42,1st Prostration
603,21,-31,29,10:47:42,1st Prostration
604,23,-31,29,10:47:43,1st Prostration
605,22,-31,28,10:47:43,1st Prostration
606,28,-26,30,10:47:43,1st Prostration
607,23,-28,31,10:47:43,1st Prostration
608,17,-20,34,10:47:44,Short Sitting
609,19,-13,34,10:47:44,Short Sitting
610,28,-16,38,10:47:44,Short Sitting
611,27,-18,35,10:47:45,Short Sitting
612,34,-15,33,10:47:45,Short Sitting
613,26,-1,43,10:47:45,Short Sitting
614,11,-46,17,10:47:45,Short Sitting
615,18,-33,30,10:47:46,2nd Prostration
616,20,-33,29,10:47:46,2nd Prostration
617,20,-35,26,10:47:46,2nd Prostration
618,20,-36,25,10:47:47,2nd Prostration
619,20,-36,25,10:47:47,2nd Prostration
620,20,-36,25,10:47:47,2nd Prostration
621,20,-36,25,10:47:47,2nd Prostration
622,20,-36,24,10:47:48,2nd Prostration
623,20,-36,24,10:47:48,2nd Prostration
624,20,-36,25,10:47:48,2nd Prostration
625,21,-30,31,10:47:48,2nd Prostration
626,25,-36,37,10:47:49,Long Sitting
627,-5,-3,24,10:47:49,Long Sitting
628,15,-20,21,10:47:49,Long Sitting
629,16,-24,39,10:47:49,Long Sitting
630,15,-27,33,10:47:50,Long Sitting
631,27,-20,37,10:47:50,Long Sitting
632,22,-17,44,10:47:50,Long Sitting
633,20,-25,32,10:47:50,Long Sitting
634,26,-22,33,10:47:51,Long Sitting
635,28,-21,33,10:47:51,Long Sitting
636,19,-23,37,10:47:51,Long Sitting
637,21,-22,37,10:47:51,Long Sitting
638,24,-21,37,10:47:52,Long Sitting
639,21,-24,36,10:47:52,Long Sitting
640,20,-24,36,10:47:52,Long Sitting
641,22,-22,37,10:47:52,Long Sitting
642,21,-23,37,10:47:53,Long Sitting
643,20,-23,37,10:47:53,Long Sitting
644,16,-19,38,10:47:53,Long Sitting
645,26,-22,36,10:47:53,Long Sitting
646,24,-22,35,10:47:54,Long Sitting
647,24,-22,35,10:47:54,Long Sitting
648,24,-22,35,10:47:54,Long Sitting
649,24,-22,36,10:47:54,Long Sitting
