,angleX,angleY,angleZ,Time,Label
172,47,-4,0,10:54:05,Long Standing
173,50,-2,0,10:54:05,Long Standing
174,48,-4,-2,10:54:06,Long Standing
175,48,-5,0,10:54:06,Long Standing
176,49,-4,0,10:54:06,Long Standing
177,42,-4,-2,10:54:07,Long Standing
178,47,-3,0,10:54:07,Long Standing
179,48,-4,-1,10:54:07,Long Standing
180,48,-3,-2,10:54:07,Long Standing
181,48,-3,0,10:54:08,Long Standing
182,46,-2,-1,10:54:08,Long Standing
183,48,-4,0,10:54:08,Long Standing
184,49,-3,0,10:54:09,Long Standing
185,49,-3,-2,10:54:09,Long Standing
186,48,-3,0,10:54:09,Long Standing
187,49,-2,-2,10:54:09,Long Standing
188,48,-3,-3,10:54:10,Long Standing
189,48,-2,-3,10:54:10,Long Standing
190,48,-3,-3,10:54:10,Long Standing
191,48,-3,-3,10:54:10,Long Standing
192,49,-2,-2,10:54:11,Long Standing
193,48,-4,-3,10:54:11,Long Standing
194,47,-4,-3,10:54:11,Long Standing
195,49,-3,-2,10:54:11,Long Standing
196,47,-3,-3,10:54:12,Long Standing
197,48,-4,-2,10:54:12,Long Standing
198,49,-4,-1,10:54:12,Long Standing
199,50,-4,-3,10:54:12,Long Standing
200,48,-4,-1,10:54:13,Long Standing
201,49,-4,-1,10:54:13,Long Standing
202,49,-4,-1,10:54:13,Long Standing
203,46,-3,0,10:54:13,Long Standing
204,47,-4,-1,10:54:14,Long Standing
205,48,-4,-1,10:54:14,Long Standing
206,49,-4,-1,10:54:14,Long Standing
207,50,-4,-2,10:54:15,Long Standing
208,48,-5,0,10:54:15,Long Standing
209,49,-3,0,10:54:16,Long Standing
210,49,-2,-1,10:54:16,Long Standing
211,47,-2,0,10:54:16,Long Standing
212,47,-4,1,10:54:17,Long Standing
213,49,-2,1,10:54:17,Long Standing
214,47,-3,1,10:54:17,Long Standing
215,49,-3,-3,10:54:18,Long Standing
216,48,-3,-5,10:54:18,Long Standing
217,50,-2,0,10:54:18,Long Standing
218,47,-6,2,10:54:18,Long Standing
219,50,-3,-2,10:54:19,Long Standing
220,49,-5,-1,10:54:19,Long Standing
221,50,-4,-1,10:54:19,Long Standing
222,49,-5,-5,10:54:19,Long Standing
223,31,-11,-4,10:54:20,Bowing
224,36,-15,-21,10:54:20,Bowing
225,10,-46,-22,10:54:20,Bowing
226,-1,-48,-25,10:54:21,Bowing
227,6,-42,-25,10:54:21,Bowing
228,7,-43,-20,10:54:21,Bowing
229,3,-43,-23,10:54:21,Bowing
230,3,-42,-22,10:54:22,Bowing
231,3,-42,-23,10:54:22,Bowing
232,3,-41,-25,10:54:22,Bowing
233,3,-42,-24,10:54:22,Bowing
234,3,-41,-24,10:54:23,Bowing
235,4,-42,-20,10:54:23,Bowing
236,3,-43,-21,10:54:23,Bowing
237,9,-37,-5,10:54:24,Short Standing
238,11,-29,7,10:54:24,Short Standing
239,18,-41,9,10:54:24,Short Standing
240,10,-48,9,10:54:25,Short Standing
241,12,-49,4,10:54:25,Short Standing
242,10,-45,3,10:54:25,Short Standing
243,14,-45,3,10:54:25,Short Standing
244,6,-28,5,10:54:26,Short Standing
245,9,-32,32,10:54:27,1st Prostration
246,8,-36,2,10:54:27,1st Prostration
247,17,-37,27,10:54:27,1st Prostration
248,18,-35,28,10:54:28,1st Prostration
249,19,-37,25,10:54:28,1st Prostration
250,20,-37,24,10:54:28,1st Prostration
251,20,-38,22,10:54:28,1st Prostration
252,20,-38,23,10:54:29,1st Prostration
253,19,-38,23,10:54:29,1st Prostration
254,19,-38,23,10:54:29,1st Prostration
255,19,-38,23,10:54:29,1st Prostration
256,19,-38,23,10:54:30,1st Prostration
257,19,-38,23,10:54:30,1st Prostration
258,19,-38,23,10:54:30,1st Prostration
259,19,-38,23,10:54:30,1st Prostration
260,18,-37,25,10:54:31,Short Sitting
261,18,-29,35,10:54:31,Short Sitting
262,22,-39,35,10:54:31,Short Sitting
263,2,-15,37,10:54:31,Short Sitting
264,10,-25,45,10:54:32,Short Sitting
265,13,-27,39,10:54:32,Short Sitting
266,22,-21,37,10:54:32,Short Sitting
267,18,-18,36,10:54:32,Short Sitting
268,28,-29,37,10:54:33,2nd Prostration
269,24,-7,43,10:54:33,2nd Prostration
270,15,-40,22,10:54:33,2nd Prostration
271,14,-26,37,10:54:34,2nd Prostration
272,16,-27,37,10:54:34,2nd Prostration
273,18,-31,32,10:54:34,2nd Prostration
274,18,-31,31,10:54:34,2nd Prostration
275,19,-33,29,10:54:35,2nd Prostration
276,18,-34,28,10:54:35,2nd Prostration
277,18,-34,28,10:54:35,2nd Prostration
278,18,-35,28,10:54:35,2nd Prostration
279,19,-35,28,10:54:36,2nd Prostration
280,19,-35,28,10:54:36,2nd Prostration
281,18,-34,29,10:54:36,2nd Prostration
282,22,-28,31,10:54:36,2nd Prostration
283,19,-23,37,10:54:37,Long Sitting
284,1,-6,35,10:54:37,Long Sitting
285,11,-20,39,10:54:37,Long Sitting
286,17,-24,37,10:54:38,Long Sitting
287,13,-24,37,10:54:38,Long Sitting
288,23,-25,35,10:54:38,Long Sitting
289,16,-28,36,10:54:39,Long Sitting
290,18,-26,36,10:54:39,Long Sitting
291,21,-24,36,10:54:39,Long Sitting
292,21,-25,36,10:54:39,Long Sitting
293,20,-25,36,10:54:40,Long Sitting
294,20,-23,36,10:54:40,Long Sitting
295,17,-26,37,10:54:40,Long Sitting
296,21,-24,36,10:54:40,Long Sitting
297,21,-24,36,10:54:41,Long Sitting
298,22,-23,36,10:54:41,Long Sitting
299,22,-23,36,10:54:41,Long Sitting
300,21,-24,36,10:54:41,Long Sitting
301,23,-23,36,10:54:42,Long Sitting
302,22,-23,36,10:54:42,Long Sitting
303,22,-24,36,10:54:42,Long Sitting
304,22,-23,36,10:54:42,Long Sitting
305,22,-24,36,10:54:43,Long Sitting
306,23,-22,36,10:54:43,Long Sitting
307,24,-21,36,10:54:43,Long Sitting
308,24,-23,35,10:54:43,Long Sitting
309,22,-24,35,10:54:44,Long Sitting
310,23,-23,36,10:54:44,Long Sitting
311,23,-23,36,10:54:44,Long Sitting
312,23,-23,36,10:54:44,Long Sitting
313,23,-22,36,10:54:45,Long Sitting
314,22,-22,36,10:54:45,Long Sitting
315,22,-23,36,10:54:45,Long Sitting
316,22,-23,36,10:54:45,Long Sitting
317,22,-23,36,10:54:46,Long Sitting
318,23,-22,36,10:54:46,Long Sitting
319,23,-22,36,10:54:46,Long Sitting
320,23,-23,36,10:54:46,Long Sitting
321,23,-23,36,10:54:47,Long Sitting
322,23,-22,36,10:54:47,Long Sitting
323,23,-22,36,10:54:47,Long Sitting
324,23,-22,36,10:54:47,Long Sitting
325,23,-22,36,10:54:48,Long Sitting
326,23,-22,36,10:54:48,Long Sitting
327,21,-24,36,10:54:48,Long Sitting
328,22,-22,36,10:54:48,Long Sitting
329,22,-23,36,10:54:49,Long Sitting
330,22,-22,36,10:54:49,Long Sitting
331,22,-22,36,10:54:49,Long Sitting
332,22,-23,36,10:54:49,Long Sitting
333,22,-23,36,10:54:50,Long Sitting
334,23,-22,36,10:54:50,Long Sitting
335,23,-22,36,10:54:50,Long Sitting
336,23,-22,36,10:54:50,Long Sitting
337,23,-22,36,10:54:51,Long Sitting
338,23,-22,36,10:54:51,Long Sitting
339,23,-22,36,10:54:51,Long Sitting
340,23,-22,36,10:54:51,Long Sitting
341,23,-21,36,10:54:52,Long Sitting
342,23,-22,36,10:54:52,Long Sitting
343,23,-22,36,10:54:52,Long Sitting
344,23,-22,36,10:54:52,Long Sitting
345,23,-22,36,10:54:53,Long Sitting
346,23,-22,36,10:54:53,Long Sitting
347,23,-22,36,10:54:53,Long Sitting
348,23,-22,36,10:54:53,Long Sitting
349,23,-22,36,10:54:54,Long Sitting
350,23,-21,36,10:54:54,Long Sitting
351,24,-21,36,10:54:54,Long Sitting
352,24,-21,36,10:54:54,Long Sitting
353,24,-21,36,10:54:55,Long Sitting
354,24,-21,36,10:54:55,Long Sitting
355,24,-21,36,10:54:55,Long Sitting
356,24,-21,36,10:54:55,Long Sitting
357,24,-21,36,10:54:56,Long Sitting
358,25,-21,35,10:54:56,Long Sitting
359,24,-23,36,10:54:56,Long Sitting
360,25,-20,35,10:54:56,Long Sitting
361,27,-18,35,10:54:57,Long Sitting
362,26,-20,35,10:54:57,Long Sitting
363,24,-18,35,10:54:57,Long Sitting
364,23,-21,36,10:54:57,Long Sitting
365,23,-22,36,10:54:58,Long Sitting
366,25,-21,36,10:54:58,Long Sitting
