,angleX,angleY,angleZ,Time,Label
182,3,-41,-6,10:57:18,Short Standing
183,15,-31,9,10:57:18,Short Standing
184,18,-49,8,10:57:19,Short Standing
185,16,-50,4,10:57:19,Short Standing
186,14,-47,2,10:57:19,Short Standing
187,9,-28,7,10:57:20,Short Standing
188,8,-42,4,10:57:20,Short Standing
189,17,-47,4,10:57:21,1st Prostration
190,12,-37,22,10:57:21,1st Prostration
191,11,-18,28,10:57:21,1st Prostration
192,20,-34,32,10:57:22,1st Prostration
193,20,-34,27,10:57:22,1st Prostration
194,21,-32,30,10:57:22,1st Prostration
195,20,-31,31,10:57:23,1st Prostration
196,21,-32,30,10:57:23,1st Prostration
197,20,-31,30,10:57:23,1st Prostration
198,21,-31,30,10:57:23,1st Prostration
199,22,-31,30,10:57:24,1st Prostration
200,22,-30,30,10:57:24,1st Prostration
201,21,-31,30,10:57:24,1st Prostration
202,22,-30,30,10:57:24,1st Prostration
203,22,-30,31,10:57:25,Short Sitting
204,20,-23,37,10:57:25,Short Sitting
205,22,-20,38,10:57:25,Short Sitting
206,3,-21,18,10:57:26,Short Sitting
207,21,-25,34,10:57:26,Short Sitting
208,25,-23,36,10:57:26,Short Sitting
209,27,-16,39,10:57:27,2nd Prostration
210,24,-13,40,10:57:27,2nd Prostration
211,11,-31,33,10:57:27,2nd Prostration
212,16,-23,37,10:57:28,2nd Prostration
213,18,-32,31,10:57:28,2nd Prostration
214,20,-33,29,10:57:28,2nd Prostration
215,20,-32,30,10:57:28,2nd Prostration
216,19,-33,29,10:57:29,2nd Prostration
217,20,-33,29,10:57:29,2nd Prostration
218,20,-33,28,10:57:29,2nd Prostration
219,20,-34,28,10:57:29,2nd Prostration
220,20,-33,29,10:57:30,2nd Prostration
221,21,-31,31,10:57:30,2nd Prostration
222,20,-27,35,10:57:30,2nd Prostration
223,24,-38,46,10:57:30,2nd Prostration
224,-1,-27,12,10:57:31,Long Sitting
225,3,-25,32,10:57:31,Long Sitting
226,10,-29,37,10:57:31,Long Sitting
227,10,-28,35,10:57:31,Long Sitting
228,14,-28,36,10:57:32,Long Sitting
229,19,-25,37,10:57:32,Long Sitting
230,15,-27,37,10:57:32,Long Sitting
231,16,-26,37,10:57:32,Long Sitting
232,15,-27,37,10:57:33,Long Sitting
233,16,-26,37,10:57:33,Long Sitting
234,16,-26,37,10:57:33,Long Sitting
235,17,-26,37,10:57:33,Long Sitting
236,17,-25,37,10:57:34,Long Sitting
237,16,-25,37,10:57:34,Long Sitting
238,17,-25,37,10:57:34,Long Sitting
239,17,-25,37,10:57:34,Long Sitting
240,18,-25,37,10:57:35,Long Sitting
241,18,-25,37,10:57:35,Long Sitting
242,17,-25,37,10:57:35,Long Sitting
243,18,-25,37,10:57:35,Long Sitting
244,18,-25,37,10:57:36,Long Sitting
245,17,-25,37,10:57:36,Long Sitting
246,19,-24,36,10:57:36,Long Sitting
247,19,-25,36,10:57:36,Long Sitting
248,19,-24,36,10:57:37,Long Sitting
249,18,-25,37,10:57:37,Long Sitting
250,19,-25,36,10:57:37,Long Sitting
251,19,-25,36,10:57:37,Long Sitting
252,19,-22,37,10:57:38,Long Sitting
253,18,-20,35,10:57:38,Long Sitting
254,27,-46,39,10:57:38,Long Sitting
255,6,-43,18,10:57:38,Long Sitting
256,8,-46,15,10:57:39,Long Sitting
257,10,-46,14,10:57:39,Long Sitting
258,12,-41,18,10:57:39,Long Sitting
259,14,-41,7,10:57:40,Long Standing
260,20,-30,50,10:57:40,Long Standing
261,19,-22,36,10:57:40,Long Standing
262,37,-28,34,10:57:40,Long Standing
263,3,-20,23,10:57:41,Long Standing
264,35,-39,9,10:57:41,Long Standing
265,32,-8,0,10:57:42,Long Standing
266,37,-3,-1,10:57:42,Long Standing
267,48,0,0,10:57:42,Long Standing
268,49,0,0,10:57:42,Long Standing
269,48,3,0,10:57:43,Long Standing
270,46,11,0,10:57:43,Long Standing
271,45,7,0,10:57:43,Long Standing
272,45,2,0,10:57:43,Long Standing
273,46,3,-3,10:57:44,Long Standing
274,46,5,-2,10:57:44,Long Standing
275,47,0,-3,10:57:44,Long Standing
276,46,1,0,10:57:45,Long Standing
277,49,2,0,10:57:45,Long Standing
278,47,5,3,10:57:46,Long Standing
279,50,3,4,10:57:46,Long Standing
280,47,4,0,10:57:46,Long Standing
281,50,0,4,10:57:46,Long Standing
282,49,3,3,10:57:47,Long Standing
283,46,0,3,10:57:47,Long Standing
284,48,0,3,10:57:47,Long Standing
285,49,0,4,10:57:47,Long Standing
286,49,0,4,10:57:48,Long Standing
287,47,1,4,10:57:48,Long Standing
288,47,2,2,10:57:48,Long Standing
289,49,2,2,10:57:48,Long Standing
290,45,0,5,10:57:49,Long Standing
291,46,2,7,10:57:49,Long Standing
292,50,3,3,10:57:49,Long Standing
293,44,0,5,10:57:49,Long Standing
294,48,1,4,10:57:50,Long Standing
295,48,2,3,10:57:50,Long Standing
296,50,6,1,10:57:50,Long Standing
297,47,1,0,10:57:51,Long Standing
298,46,6,-6,10:57:51,Long Standing
299,44,0,-2,10:57:51,Long Standing
300,47,2,-1,10:57:52,Long Standing
301,47,1,0,10:57:52,Long Standing
302,49,2,4,10:57:53,Long Standing
303,44,4,6,10:57:53,Long Standing
304,44,2,6,10:57:53,Long Standing
305,45,1,4,10:57:53,Long Standing
306,46,0,4,10:57:54,Long Standing
307,48,2,3,10:57:54,Long Standing
308,48,1,4,10:57:54,Long Standing
309,48,2,3,10:57:54,Long Standing
310,48,1,3,10:57:55,Long Standing
311,50,2,2,10:57:55,Long Standing
312,46,2,1,10:57:55,Long Standing
313,42,1,0,10:57:55,Long Standing
314,42,0,2,10:57:56,Bowing
315,26,-23,-6,10:57:56,Bowing
316,14,-50,-23,10:57:56,Bowing
317,6,-49,-21,10:57:57,Bowing
318,0,-37,-23,10:57:57,Bowing
319,8,-46,-18,10:57:57,Bowing
320,5,-42,-20,10:57:57,Bowing
321,7,-45,-20,10:57:58,Bowing
322,7,-44,-19,10:57:58,Bowing
323,6,-44,-19,10:57:58,Bowing
324,6,-44,-19,10:57:58,Bowing
325,6,-44,-19,10:57:59,Bowing
326,7,-45,-19,10:57:59,Bowing
327,5,-44,-20,10:57:59,Bowing
328,6,-43,-20,10:57:59,Bowing
329,7,-44,-20,10:58:00,Bowing
330,6,-45,-18,10:58:00,Bowing
331,12,-49,-6,10:58:00,Bowing
332,11,-33,-1,10:58:01,Short Standing
333,18,-42,7,10:58:01,Short Standing
334,24,-48,11,10:58:01,Short Standing
335,13,-47,0,10:58:01,Short Standing
336,11,-45,0,10:58:02,Short Standing
337,19,-44,0,10:58:02,Short Standing
338,11,-34,0,10:58:02,Short Standing
339,15,-49,-7,10:58:02,Short Standing
340,19,-47,-1,10:58:03,Short Standing
341,23,-40,19,10:58:03,Short Standing
342,26,-50,8,10:58:04,1st Prostration
343,22,-33,12,10:58:04,1st Prostration
344,37,-31,26,10:58:05,1st Prostration
345,36,-39,33,10:58:05,1st Prostration
346,23,-34,29,10:58:05,1st Prostration
347,23,-33,22,10:58:05,1st Prostration
348,24,-34,26,10:58:06,1st Prostration
349,24,-34,27,10:58:06,1st Prostration
350,21,-33,27,10:58:06,1st Prostration
351,23,-35,24,10:58:06,1st Prostration
352,23,-35,24,10:58:07,1st Prostration
353,22,-35,24,10:58:07,1st Prostration
354,24,-31,27,10:58:07,1st Prostration
355,19,-30,32,10:58:07,1st Prostration
356,1,-18,28,10:58:08,Short Sitting
357,7,-23,39,10:58:08,Short Sitting
358,19,-25,38,10:58:09,Short Sitting
359,21,-24,37,10:58:09,Short Sitting
360,18,-15,46,10:58:09,Short Sitting
361,5,-6,33,10:58:09,Short Sitting
362,22,-50,33,10:58:10,2nd Prostration
363,15,-17,44,10:58:10,2nd Prostration
364,17,-16,43,10:58:10,2nd Prostration
365,17,-22,39,10:58:10,2nd Prostration
366,17,-27,36,10:58:11,2nd Prostration
367,18,-29,34,10:58:11,2nd Prostration
368,18,-29,34,10:58:11,2nd Prostration
369,18,-29,34,10:58:11,2nd Prostration
370,18,-29,34,10:58:12,2nd Prostration
371,18,-29,34,10:58:12,2nd Prostration
372,18,-29,34,10:58:12,2nd Prostration
373,19,-28,34,10:58:12,2nd Prostration
374,18,-24,37,10:58:13,Long Sitting
375,19,-21,40,10:58:13,Long Sitting
376,0,-34,18,10:58:13,Long Sitting
377,8,-20,32,10:58:13,Long Sitting
378,23,-20,35,10:58:14,Long Sitting
379,1,-21,39,10:58:14,Long Sitting
380,13,-26,39,10:58:14,Long Sitting
381,9,-27,40,10:58:15,Long Sitting
382,13,-23,39,10:58:15,Long Sitting
383,13,-24,40,10:58:15,Long Sitting
384,14,-22,40,10:58:15,Long Sitting
385,17,-21,39,10:58:16,Long Sitting
386,19,-20,39,10:58:16,Long Sitting
387,20,-23,39,10:58:16,Long Sitting
388,18,-23,39,10:58:16,Long Sitting
389,18,-22,39,10:58:17,Long Sitting
390,20,-20,39,10:58:17,Long Sitting
391,20,-20,39,10:58:17,Long Sitting
392,21,-20,38,10:58:17,Long Sitting
393,22,-19,37,10:58:18,Long Sitting
394,22,-21,37,10:58:18,Long Sitting
395,22,-20,37,10:58:18,Long Sitting
396,23,-20,37,10:58:18,Long Sitting
397,23,-20,37,10:58:19,Long Sitting
398,23,-20,37,10:58:19,Long Sitting
399,23,-20,37,10:58:19,Long Sitting
400,23,-20,37,10:58:19,Long Sitting
401,23,-20,37,10:58:20,Long Sitting
402,24,-20,37,10:58:20,Long Sitting
403,23,-20,37,10:58:20,Long Sitting
404,24,-20,37,10:58:20,Long Sitting
405,24,-20,37,10:58:21,Long Sitting
406,24,-19,36,10:58:21,Long Sitting
407,24,-20,36,10:58:21,Long Sitting
408,25,-19,36,10:58:21,Long Sitting
409,24,-20,36,10:58:22,Long Sitting
410,25,-19,36,10:58:22,Long Sitting
411,25,-19,36,10:58:22,Long Sitting
412,25,-19,36,10:58:22,Long Sitting
413,24,-20,36,10:58:23,Long Sitting
414,25,-19,36,10:58:23,Long Sitting
415,25,-19,36,10:58:23,Long Sitting
416,25,-19,36,10:58:23,Long Sitting
417,25,-19,36,10:58:24,Long Sitting
418,25,-19,36,10:58:24,Long Sitting
419,25,-20,36,10:58:24,Long Sitting
420,22,-19,37,10:58:24,Long Sitting
421,24,-21,37,10:58:25,Long Sitting
422,20,-20,38,10:58:25,Long Sitting
423,23,-20,37,10:58:25,Long Sitting
424,24,-21,36,10:58:25,Long Sitting
425,23,-20,36,10:58:26,Long Sitting
426,20,-23,37,10:58:26,Long Sitting
427,24,-20,36,10:58:26,Long Sitting
428,24,-20,36,10:58:26,Long Sitting
429,24,-21,36,10:58:27,Long Sitting
430,24,-21,36,10:58:27,Long Sitting
431,25,-19,36,10:58:27,Long Sitting
432,26,-20,35,10:58:27,Long Sitting
433,26,-19,35,10:58:28,Long Sitting
434,26,-20,35,10:58:28,Long Sitting
435,25,-20,35,10:58:28,Long Sitting
436,26,-20,35,10:58:28,Long Sitting
437,27,-19,35,10:58:29,Long Sitting
438,25,-20,35,10:58:29,Long Sitting
439,26,-20,35,10:58:29,Long Sitting
440,26,-19,36,10:58:29,Long Sitting
441,25,-20,36,10:58:30,Long Sitting
442,26,-20,35,10:58:30,Long Sitting
443,30,-16,34,10:58:30,Long Sitting
444,27,-18,35,10:58:30,Long Sitting
445,26,-20,36,10:58:31,Long Sitting
446,24,-20,36,10:58:31,Long Sitting
