,angleX,angleY,angleZ,Time,Label
188,48,2,-6,10:37:39,Long Standing
189,48,1,-6,10:37:40,Long Standing
190,48,2,-5,10:37:40,Long Standing
191,48,1,-6,10:37:40,Long Standing
192,48,1,-5,10:37:40,Long Standing
193,48,2,-5,10:37:41,Long Standing
194,48,2,-4,10:37:41,Long Standing
195,48,2,-5,10:37:41,Long Standing
196,49,2,-4,10:37:41,Long Standing
197,48,2,-4,10:37:42,Long Standing
198,48,2,-4,10:37:42,Long Standing
199,48,1,-4,10:37:42,Long Standing
200,48,2,-4,10:37:42,Long Standing
201,48,2,-4,10:37:43,Long Standing
202,49,2,-4,10:37:43,Long Standing
203,48,2,-4,10:37:43,Long Standing
204,48,2,-3,10:37:43,Long Standing
205,44,0,0,10:37:44,Long Standing
206,35,-8,6,10:37:44,Long Standing
207,37,-47,2,10:37:44,Long Standing
208,26,-40,-3,10:37:44,Long Standing
209,2,-48,-14,10:37:45,Bowing
210,13,-42,-20,10:37:45,Bowing
211,8,-44,-18,10:37:45,Bowing
212,13,-43,-19,10:37:46,Bowing
213,14,-43,-20,10:37:46,Bowing
214,13,-43,-16,10:37:46,Bowing
215,11,-44,-16,10:37:46,Bowing
216,13,-43,-17,10:37:47,Bowing
217,14,-43,-16,10:37:47,Bowing
218,13,-44,-16,10:37:47,Bowing
219,12,-43,-18,10:37:47,Bowing
220,12,-43,-18,10:37:48,Bowing
221,13,-44,-16,10:37:48,Bowing
222,20,-45,-18,10:37:48,Bowing
223,9,-40,-5,10:37:49,Short Standing
224,31,-31,0,10:37:49,Short Standing
225,34,-28,1,10:37:49,Short Standing
226,40,-26,1,10:37:49,Short Standing
227,43,-27,17,10:37:50,Short Standing
228,37,-37,6,10:37:50,Short Standing
229,27,-30,12,10:37:50,Short Standing
230,33,-32,8,10:37:50,Short Standing
231,31,-40,3,10:37:51,Short Standing
232,22,-40,0,10:37:51,Short Standing
233,21,-36,13,10:37:51,Short Standing
234,28,-30,4,10:37:51,Short Standing
235,36,-11,24,10:37:52,1st Prostration
236,32,-11,30,10:37:52,1st Prostration
237,46,-28,46,10:37:52,1st Prostration
238,15,-11,39,10:37:52,1st Prostration
239,18,-39,14,10:37:53,1st Prostration
240,21,-12,47,10:37:53,1st Prostration
241,19,-11,42,10:37:53,1st Prostration
242,22,-12,40,10:37:53,1st Prostration
243,22,-13,41,10:37:54,1st Prostration
244,23,-14,40,10:37:54,1st Prostration
245,22,-15,40,10:37:54,1st Prostration
246,22,-16,39,10:37:54,1st Prostration
247,22,-15,40,10:37:55,1st Prostration
248,22,-16,40,10:37:55,1st Prostration
249,22,-16,39,10:37:55,1st Prostration
250,23,-17,39,10:37:55,1st Prostration
251,21,-16,39,10:37:56,1st Prostration
252,21,-14,41,10:37:56,1st Prostration
253,21,-14,40,10:37:56,1st Prostration
254,22,-13,41,10:37:56,1st Prostration
255,32,-43,31,10:37:57,Short Sitting
256,26,-28,24,10:37:57,Short Sitting
257,9,-19,44,10:37:57,Short Sitting
258,14,-20,38,10:37:58,Short Sitting
259,20,-20,39,10:37:58,Short Sitting
260,18,-19,39,10:37:58,Short Sitting
261,19,-16,39,10:37:58,Short Sitting
262,22,-15,32,10:37:59,2nd Prostration
263,20,-13,43,10:37:59,2nd Prostration
264,21,-12,45,10:37:59,2nd Prostration
265,23,-7,47,10:37:59,2nd Prostration
266,21,-9,42,10:38:00,2nd Prostration
267,21,-15,40,10:38:00,2nd Prostration
268,23,-18,39,10:38:00,2nd Prostration
269,23,-19,38,10:38:00,2nd Prostration
270,22,-19,38,10:38:01,2nd Prostration
271,22,-19,38,10:38:01,2nd Prostration
272,22,-19,38,10:38:01,2nd Prostration
273,22,-19,38,10:38:01,2nd Prostration
274,22,-19,38,10:38:02,2nd Prostration
275,22,-19,38,10:38:02,2nd Prostration
276,22,-19,38,10:38:02,2nd Prostration
277,22,-19,38,10:38:02,2nd Prostration
278,22,-18,38,10:38:03,2nd Prostration
279,24,-18,38,10:38:03,2nd Prostration
280,22,-18,37,10:38:03,2nd Prostration
281,23,-16,39,10:38:03,2nd Prostration
282,23,-14,40,10:38:04,Long Sitting
283,22,-17,42,10:38:04,Long Sitting
284,34,-46,27,10:38:04,Long Sitting
285,16,-19,38,10:38:04,Long Sitting
286,19,-19,33,10:38:05,Long Sitting
287,22,-10,45,10:38:05,Long Sitting
288,20,-21,37,10:38:05,Long Sitting
289,23,-19,38,10:38:05,Long Sitting
290,26,-18,37,10:38:06,Long Sitting
291,24,-18,37,10:38:06,Long Sitting
292,25,-19,37,10:38:06,Long Sitting
293,24,-19,37,10:38:06,Long Sitting
294,23,-20,38,10:38:07,Long Sitting
295,22,-19,38,10:38:07,Long Sitting
296,23,-19,38,10:38:07,Long Sitting
297,23,-19,38,10:38:07,Long Sitting
298,23,-19,38,10:38:08,Long Sitting
299,23,-19,38,10:38:08,Long Sitting
300,23,-18,38,10:38:08,Long Sitting
301,23,-18,38,10:38:08,Long Sitting
302,23,-18,38,10:38:09,Long Sitting
303,23,-18,38,10:38:09,Long Sitting
304,23,-18,38,10:38:09,Long Sitting
305,23,-19,38,10:38:09,Long Sitting
306,23,-19,38,10:38:10,Long Sitting
307,23,-19,38,10:38:10,Long Sitting
308,23,-19,38,10:38:10,Long Sitting
309,23,-19,38,10:38:10,Long Sitting
310,22,-19,38,10:38:11,Long Sitting
311,23,-19,38,10:38:11,Long Sitting
312,23,-19,38,10:38:11,Long Sitting
313,22,-18,38,10:38:11,Long Sitting
314,22,-19,38,10:38:12,Long Sitting
315,22,-19,39,10:38:12,Long Sitting
316,23,-19,38,10:38:12,Long Sitting
317,23,-18,37,10:38:12,Long Sitting
318,23,-18,38,10:38:13,Long Sitting
319,23,-18,37,10:38:13,Long Sitting
320,24,-18,38,10:38:13,Long Sitting
321,24,-18,38,10:38:13,Long Sitting
322,23,-18,38,10:38:14,Long Sitting
323,23,-18,37,10:38:14,Long Sitting
324,24,-18,37,10:38:14,Long Sitting
325,23,-18,38,10:38:14,Long Sitting
326,24,-18,38,10:38:15,Long Sitting
327,23,-18,38,10:38:15,Long Sitting
328,23,-18,38,10:38:15,Long Sitting
329,23,-18,38,10:38:15,Long Sitting
330,23,-19,38,10:38:16,Long Sitting
331,23,-18,38,10:38:16,Long Sitting
332,23,-18,37,10:38:16,Long Sitting
333,23,-16,39,10:38:16,Long Sitting
334,24,-17,38,10:38:17,Long Sitting
335,23,-18,37,10:38:17,Long Sitting
336,23,-19,38,10:38:17,Long Sitting
337,22,-19,38,10:38:17,Long Sitting
338,22,-19,38,10:38:18,Long Sitting
339,22,-19,38,10:38:18,Long Sitting
340,26,-16,39,10:38:18,Long Sitting
341,21,-15,41,10:38:18,Long Sitting
342,19,-10,37,10:38:19,Long Sitting
343,19,-39,25,10:38:19,Long Sitting
344,24,-35,33,10:38:19,Long Sitting
345,21,-42,17,10:38:19,Long Sitting
346,28,-38,20,10:38:20,Long Standing
347,27,-41,16,10:38:20,Long Standing
348,10,-47,-1,10:38:20,Long Standing
349,8,-42,8,10:38:20,Long Standing
350,22,-40,19,10:38:21,Long Standing
351,19,-49,2,10:38:21,Long Standing
352,22,-48,8,10:38:21,Long Standing
353,22,-32,12,10:38:22,Long Standing
354,36,-12,19,10:38:22,Long Standing
355,49,-5,12,10:38:22,Long Standing
356,50,-2,10,10:38:22,Long Standing
357,50,-1,2,10:38:23,Long Standing
358,48,6,0,10:38:23,Long Standing
359,49,8,-3,10:38:23,Long Standing
360,44,3,1,10:38:23,Long Standing
361,50,4,0,10:38:24,Long Standing
362,48,3,0,10:38:24,Long Standing
363,48,4,0,10:38:24,Long Standing
364,49,2,-1,10:38:24,Long Standing
365,50,1,-2,10:38:25,Long Standing
366,49,1,-2,10:38:25,Long Standing
367,47,2,-1,10:38:25,Long Standing
368,50,3,0,10:38:25,Long Standing
369,48,1,-2,10:38:26,Long Standing
370,48,2,-1,10:38:26,Long Standing
371,49,3,-1,10:38:26,Long Standing
372,48,2,-2,10:38:26,Long Standing
373,48,2,0,10:38:27,Long Standing
374,47,3,-1,10:38:27,Long Standing
375,48,1,0,10:38:27,Long Standing
376,49,1,0,10:38:27,Long Standing
377,49,1,0,10:38:28,Long Standing
378,45,0,0,10:38:28,Long Standing
379,47,0,2,10:38:28,Long Standing
380,48,0,1,10:38:29,Long Standing
381,48,0,2,10:38:29,Long Standing
382,49,1,4,10:38:29,Long Standing
383,49,2,2,10:38:29,Long Standing
384,47,0,2,10:38:30,Long Standing
385,49,0,3,10:38:30,Long Standing
386,48,0,1,10:38:30,Long Standing
387,49,0,3,10:38:30,Long Standing
388,48,0,2,10:38:31,Long Standing
389,50,1,2,10:38:31,Long Standing
390,48,1,2,10:38:31,Long Standing
391,49,2,3,10:38:31,Long Standing
392,47,0,3,10:38:32,Long Standing
393,49,1,2,10:38:32,Long Standing
394,50,3,4,10:38:32,Long Standing
395,49,1,3,10:38:32,Long Standing
396,47,1,3,10:38:33,Long Standing
397,47,1,4,10:38:33,Long Standing
398,48,1,5,10:38:33,Long Standing
399,49,0,3,10:38:33,Long Standing
400,47,0,5,10:38:34,Long Standing
401,48,1,4,10:38:34,Long Standing
402,48,1,3,10:38:34,Long Standing
403,47,0,3,10:38:34,Long Standing
404,48,1,2,10:38:35,Long Standing
405,50,0,3,10:38:35,Long Standing
406,49,1,2,10:38:35,Long Standing
407,48,0,2,10:38:35,Long Standing
408,48,0,2,10:38:36,Long Standing
409,48,1,2,10:38:36,Long Standing
410,50,1,2,10:38:36,Long Standing
411,48,0,3,10:38:36,Long Standing
412,42,2,2,10:38:37,Long Standing
413,29,-12,1,10:38:37,Long Standing
414,37,-38,-7,10:38:37,Long Standing
415,18,-39,-11,10:38:37,Long Standing
416,16,-44,-9,10:38:38,Bowing
417,14,-42,-20,10:38:38,Bowing
418,16,-42,-20,10:38:38,Bowing
419,18,-37,-20,10:38:38,Bowing
420,18,-43,-16,10:38:39,Bowing
421,18,-42,-19,10:38:39,Bowing
422,15,-42,-18,10:38:39,Bowing
423,15,-42,-18,10:38:39,Bowing
424,14,-43,-16,10:38:40,Bowing
425,15,-43,-17,10:38:40,Bowing
426,14,-43,-17,10:38:40,Bowing
427,14,-43,-17,10:38:40,Bowing
428,13,-43,-17,10:38:41,Bowing
429,16,-49,-14,10:38:41,Bowing
430,21,-50,-14,10:38:41,Bowing
431,22,-41,-7,10:38:41,Bowing
432,20,-34,-1,10:38:42,Short Standing
433,23,-39,4,10:38:42,Short Standing
434,33,-38,3,10:38:42,Short Standing
435,29,-38,4,10:38:42,Short Standing
436,26,-37,4,10:38:43,Short Standing
437,25,-40,5,10:38:43,Short Standing
438,26,-40,4,10:38:43,Short Standing
439,27,-40,5,10:38:43,Short Standing
440,25,-40,1,10:38:44,Short Standing
441,23,-41,-3,10:38:44,Short Standing
442,24,-30,6,10:38:44,Short Standing
443,33,-33,10,10:38:44,Short Standing
444,29,-46,23,10:38:45,1st Prostration
445,30,-4,30,10:38:45,1st Prostration
446,24,-23,37,10:38:45,1st Prostration
447,24,-33,30,10:38:46,1st Prostration
448,0,-13,32,10:38:46,1st Prostration
449,19,-9,46,10:38:46,1st Prostration
450,23,-5,42,10:38:46,1st Prostration
451,25,-3,41,10:38:47,1st Prostration
452,17,6,49,10:38:47,1st Prostration
453,21,-11,40,10:38:47,1st Prostration
454,22,-8,42,10:38:47,1st Prostration
455,21,-8,42,10:38:48,1st Prostration
456,20,-9,42,10:38:48,1st Prostration
457,21,-9,42,10:38:48,1st Prostration
458,20,-10,42,10:38:48,1st Prostration
459,20,-10,41,10:38:49,1st Prostration
460,19,-9,42,10:38:49,1st Prostration
461,20,-12,41,10:38:49,1st Prostration
462,18,-10,43,10:38:49,1st Prostration
463,20,-12,43,10:38:50,Short Sitting
464,30,-43,38,10:38:50,Short Sitting
465,20,-27,44,10:38:50,Short Sitting
466,15,-1,36,10:38:50,Short Sitting
467,26,-18,35,10:38:51,Short Sitting
468,22,-19,38,10:38:51,Short Sitting
469,23,-19,38,10:38:51,Short Sitting
470,21,-20,38,10:38:51,Short Sitting
471,22,-20,38,10:38:52,Short Sitting
472,19,-15,37,10:38:52,Short Sitting
473,19,-12,40,10:38:52,Short Sitting
474,29,-35,30,10:38:52,Short Sitting
475,5,3,40,10:38:53,2nd Prostration
476,20,-13,42,10:38:53,2nd Prostration
477,21,-16,41,10:38:53,2nd Prostration
478,20,-20,38,10:38:53,2nd Prostration
479,22,-20,38,10:38:54,2nd Prostration
480,22,-20,38,10:38:54,2nd Prostration
481,22,-20,38,10:38:54,2nd Prostration
482,22,-20,38,10:38:54,2nd Prostration
483,22,-19,38,10:38:55,2nd Prostration
484,22,-19,38,10:38:55,2nd Prostration
485,22,-19,38,10:38:55,2nd Prostration
486,22,-18,38,10:38:55,2nd Prostration
487,23,-18,38,10:38:56,2nd Prostration
488,23,-19,38,10:38:56,2nd Prostration
489,26,-19,42,10:38:56,2nd Prostration
490,21,-16,41,10:38:56,2nd Prostration
491,20,-17,39,10:38:57,Long Sitting
492,26,-22,44,10:38:57,Long Sitting
493,23,-37,28,10:38:57,Long Sitting
494,15,-17,32,10:38:57,Long Sitting
495,21,-20,36,10:38:58,Long Sitting
496,21,-21,38,10:38:58,Long Sitting
497,20,-22,36,10:38:58,Long Sitting
498,21,-21,38,10:38:58,Long Sitting
499,22,-20,38,10:38:59,Long Sitting
500,22,-19,35,10:38:59,Long Sitting
501,22,-20,37,10:38:59,Long Sitting
502,20,-22,37,10:38:59,Long Sitting
503,22,-19,38,10:39:00,Long Sitting
504,21,-21,40,10:39:00,Long Sitting
505,20,-22,39,10:39:00,Long Sitting
506,21,-22,37,10:39:00,Long Sitting
507,24,-18,38,10:39:01,Long Sitting
508,22,-21,36,10:39:01,Long Sitting
509,24,-18,39,10:39:01,Long Sitting
510,24,-18,38,10:39:01,Long Sitting
511,25,-18,37,10:39:02,Long Sitting
512,24,-18,37,10:39:02,Long Sitting
513,25,-17,37,10:39:02,Long Sitting
514,25,-17,37,10:39:02,Long Sitting
515,24,-18,37,10:39:03,Long Sitting
516,24,-17,37,10:39:03,Long Sitting
517,24,-18,37,10:39:03,Long Sitting
518,25,-18,37,10:39:03,Long Sitting
519,25,-18,37,10:39:04,Long Sitting
520,25,-17,38,10:39:04,Long Sitting
521,25,-17,37,10:39:04,Long Sitting
522,25,-17,37,10:39:04,Long Sitting
523,26,-16,37,10:39:05,Long Sitting
524,25,-17,37,10:39:05,Long Sitting
525,25,-17,37,10:39:05,Long Sitting
526,25,-17,37,10:39:05,Long Sitting
527,25,-17,37,10:39:06,Long Sitting
528,24,-18,37,10:39:06,Long Sitting
529,24,-18,37,10:39:06,Long Sitting
530,24,-18,37,10:39:06,Long Sitting
531,25,-17,37,10:39:07,Long Sitting
532,25,-17,37,10:39:07,Long Sitting
533,26,-17,37,10:39:07,Long Sitting
534,25,-17,37,10:39:07,Long Sitting
535,26,-17,37,10:39:08,Long Sitting
536,26,-17,37,10:39:08,Long Sitting
537,25,-17,37,10:39:08,Long Sitting
538,25,-17,37,10:39:08,Long Sitting
539,25,-17,37,10:39:09,Long Sitting
540,25,-17,37,10:39:09,Long Sitting
541,26,-17,37,10:39:09,Long Sitting
542,25,-17,37,10:39:09,Long Sitting
543,25,-17,37,10:39:10,Long Sitting
544,26,-17,37,10:39:10,Long Sitting
545,25,-17,37,10:39:10,Long Sitting
546,26,-17,37,10:39:10,Long Sitting
547,26,-16,37,10:39:11,Long Sitting
548,26,-17,37,10:39:11,Long Sitting
549,27,-16,37,10:39:11,Long Sitting
550,26,-16,37,10:39:11,Long Sitting
551,26,-16,37,10:39:12,Long Sitting
552,26,-17,37,10:39:12,Long Sitting
553,25,-17,37,10:39:12,Long Sitting
554,26,-17,37,10:39:12,Long Sitting
555,26,-17,37,10:39:13,Long Sitting
556,26,-17,37,10:39:13,Long Sitting
557,26,-17,37,10:39:13,Long Sitting
558,26,-17,37,10:39:13,Long Sitting
559,26,-17,37,10:39:14,Long Sitting
560,25,-17,37,10:39:14,Long Sitting
561,26,-17,37,10:39:14,Long Sitting
562,26,-16,37,10:39:14,Long Sitting
563,26,-16,37,10:39:15,Long Sitting
564,26,-16,37,10:39:15,Long Sitting
565,27,-16,37,10:39:15,Long Sitting
566,27,-16,36,10:39:15,Long Sitting
567,26,-16,37,10:39:16,Long Sitting
568,26,-16,36,10:39:16,Long Sitting
569,26,-17,37,10:39:16,Long Sitting
570,26,-16,37,10:39:16,Long Sitting
571,26,-17,37,10:39:17,Long Sitting
572,26,-17,37,10:39:17,Long Sitting
573,26,-16,37,10:39:17,Long Sitting
574,26,-16,37,10:39:17,Long Sitting
575,26,-17,37,10:39:18,Long Sitting
576,26,-17,37,10:39:18,Long Sitting
577,26,-16,37,10:39:18,Long Sitting
578,25,-17,37,10:39:19,Long Sitting
579,25,-18,37,10:39:19,Long Sitting
580,25,-17,37,10:39:19,Long Sitting
581,26,-16,37,10:39:19,Long Sitting
582,26,-16,37,10:39:20,Long Sitting
