,angleX,angleY,angleZ,Time,Label
84,5,-46,-16,10:23:43,Bowing
85,4,-45,-15,10:23:43,Bowing
86,3,-45,-16,10:23:43,Bowing
87,4,-46,-16,10:23:44,Bowing
88,4,-46,-16,10:23:44,Bowing
89,3,-48,-15,10:23:44,Bowing
90,7,-45,-9,10:23:45,Short Standing
91,13,-38,-2,10:23:45,Short Standing
92,21,-27,4,10:23:45,Short Standing
93,17,-47,9,10:23:45,Short Standing
94,16,-45,5,10:23:46,Short Standing
95,17,-45,9,10:23:46,Short Standing
96,14,-48,7,10:23:46,Short Standing
97,17,-46,7,10:23:46,Short Standing
98,17,-44,5,10:23:47,Short Standing
99,12,-35,-1,10:23:47,Short Standing
100,23,-38,11,10:23:47,Short Standing
101,34,-35,19,10:23:47,Short Standing
102,27,-34,30,10:23:48,1st Prostration
103,20,-23,46,10:23:48,1st Prostration
104,21,-39,27,10:23:48,1st Prostration
105,13,-17,45,10:23:49,1st Prostration
106,15,-13,45,10:23:49,1st Prostration
107,12,-17,43,10:23:49,1st Prostration
108,13,-18,43,10:23:49,1st Prostration
109,13,-17,43,10:23:50,1st Prostration
110,13,-17,43,10:23:50,1st Prostration
111,13,-16,43,10:23:50,1st Prostration
112,14,-17,43,10:23:50,1st Prostration
113,13,-17,43,10:23:51,1st Prostration
114,13,-16,43,10:23:51,1st Prostration
115,14,-14,43,10:23:51,1st Prostration
116,14,-15,44,10:23:51,1st Prostration
117,12,-19,42,10:23:52,Short Sitting
118,17,-33,21,10:23:52,Short Sitting
119,0,0,50,10:23:52,Short Sitting
120,6,-24,49,10:23:53,Short Sitting
121,16,-19,43,10:23:53,Short Sitting
122,15,-18,42,10:23:53,Short Sitting
123,15,-17,41,10:23:53,Short Sitting
124,15,-17,42,10:23:54,2nd Prostration
125,15,-10,46,10:23:54,2nd Prostration
126,14,-13,40,10:23:54,2nd Prostration
127,21,-38,37,10:23:54,2nd Prostration
128,22,-15,44,10:23:55,2nd Prostration
129,10,-15,44,10:23:55,2nd Prostration
130,14,-17,44,10:23:55,2nd Prostration
131,12,-21,42,10:23:55,2nd Prostration
132,11,-21,42,10:23:56,2nd Prostration
133,12,-20,42,10:23:56,2nd Prostration
134,12,-20,42,10:23:56,2nd Prostration
135,12,-20,42,10:23:56,2nd Prostration
136,12,-20,42,10:23:57,2nd Prostration
137,12,-20,42,10:23:57,2nd Prostration
138,15,-21,41,10:23:57,2nd Prostration
139,15,-21,39,10:23:57,2nd Prostration
140,11,-19,42,10:23:58,2nd Prostration
141,0,-24,40,10:23:58,2nd Prostration
142,-9,-37,34,10:23:58,2nd Prostration
143,10,-22,26,10:23:59,Long Standing
144,8,-39,47,10:23:59,Long Standing
145,23,-39,20,10:23:59,Long Standing
146,19,-18,13,10:24:00,Long Standing
147,40,-8,14,10:24:00,Long Standing
148,48,-9,9,10:24:01,Long Standing
149,45,-13,9,10:24:01,Long Standing
150,48,-13,8,10:24:01,Long Standing
151,45,-7,5,10:24:01,Long Standing
152,50,-6,5,10:24:02,Long Standing
153,48,-7,3,10:24:02,Long Standing
154,49,-8,3,10:24:02,Long Standing
155,47,-8,2,10:24:03,Long Standing
156,49,-11,1,10:24:03,Long Standing
157,41,-15,-2,10:24:04,Long Standing
158,47,-10,0,10:24:04,Long Standing
159,45,-14,3,10:24:04,Long Standing
160,46,-14,3,10:24:05,Long Standing
161,46,-12,7,10:24:05,Long Standing
162,43,-14,8,10:24:05,Long Standing
163,48,-10,8,10:24:06,Long Standing
164,43,-12,10,10:24:06,Long Standing
165,47,-10,9,10:24:06,Long Standing
166,46,-13,9,10:24:06,Long Standing
167,47,-10,8,10:24:07,Long Standing
168,46,-11,7,10:24:07,Long Standing
169,50,-8,9,10:24:07,Long Standing
170,47,-6,8,10:24:07,Long Standing
171,50,-9,9,10:24:08,Long Standing
172,47,-8,8,10:24:08,Long Standing
173,48,-6,10,10:24:08,Long Standing
174,49,-6,10,10:24:08,Long Standing
175,46,-5,11,10:24:09,Long Standing
176,43,-6,9,10:24:09,Long Standing
177,48,-6,10,10:24:09,Long Standing
178,47,-6,9,10:24:09,Long Standing
179,46,-7,9,10:24:10,Long Standing
180,48,-5,10,10:24:10,Long Standing
181,44,-10,9,10:24:10,Long Standing
182,48,-4,10,10:24:10,Long Standing
183,46,-6,10,10:24:11,Long Standing
184,46,-4,7,10:24:11,Long Standing
185,47,-6,8,10:24:11,Long Standing
186,47,-4,10,10:24:12,Long Standing
187,47,-5,12,10:24:12,Long Standing
188,49,-2,9,10:24:12,Long Standing
189,40,-4,13,10:24:12,Long Standing
190,48,-6,0,10:24:13,Long Standing
191,43,-3,6,10:24:13,Long Standing
192,43,-3,8,10:24:13,Long Standing
193,49,-5,6,10:24:14,Long Standing
194,48,-7,3,10:24:14,Long Standing
195,45,-11,3,10:24:14,Long Standing
196,50,-11,1,10:24:14,Long Standing
197,46,-12,4,10:24:15,Long Standing
198,35,-24,5,10:24:15,Long Standing
199,30,-49,8,10:24:15,Long Standing
200,18,-38,-9,10:24:15,Long Standing
201,9,-46,-21,10:24:16,Bowing
202,7,-45,-15,10:24:16,Bowing
203,9,-46,-15,10:24:16,Bowing
204,6,-47,-14,10:24:17,Bowing
205,10,-48,-13,10:24:17,Bowing
206,8,-46,-17,10:24:17,Bowing
207,7,-46,-13,10:24:17,Bowing
208,9,-41,-12,10:24:18,Bowing
209,10,-44,-16,10:24:18,Bowing
210,7,-45,-17,10:24:18,Bowing
211,9,-44,-16,10:24:18,Bowing
212,9,-45,-17,10:24:19,Bowing
213,13,-50,-12,10:24:19,Bowing
214,13,-43,-3,10:24:19,Bowing
215,22,-36,0,10:24:20,Short Standing
216,14,-37,6,10:24:20,Short Standing
217,12,-46,8,10:24:20,Short Standing
218,17,-46,13,10:24:20,Short Standing
219,13,-46,10,10:24:21,Short Standing
220,12,-45,11,10:24:21,Short Standing
221,14,-44,11,10:24:21,Short Standing
222,16,-39,5,10:24:21,Short Standing
223,8,-46,13,10:24:22,Short Standing
224,17,-41,9,10:24:22,Short Standing
225,13,-23,32,10:24:23,1st Prostration
226,13,-37,31,10:24:23,1st Prostration
227,14,-8,45,10:24:23,1st Prostration
228,13,-14,45,10:24:24,1st Prostration
229,12,-16,44,10:24:24,1st Prostration
230,13,-17,43,10:24:24,1st Prostration
231,8,-17,42,10:24:25,1st Prostration
232,11,-17,44,10:24:25,1st Prostration
233,10,-16,44,10:24:25,1st Prostration
234,10,-18,43,10:24:25,1st Prostration
235,10,-15,44,10:24:26,1st Prostration
236,11,-16,44,10:24:26,1st Prostration
237,10,-14,44,10:24:26,1st Prostration
238,23,-45,43,10:24:26,1st Prostration
239,11,-36,31,10:24:27,Short Sitting
240,13,-14,32,10:24:27,Short Sitting
241,10,-24,40,10:24:27,Short Sitting
242,11,-23,40,10:24:28,Short Sitting
243,15,-21,40,10:24:28,Short Sitting
244,14,-21,41,10:24:28,Short Sitting
245,11,-6,43,10:24:28,Short Sitting
246,11,-11,40,10:24:29,2nd Prostration
247,-15,-17,44,10:24:29,2nd Prostration
248,12,-16,42,10:24:29,2nd Prostration
249,17,-17,42,10:24:30,2nd Prostration
250,13,-21,41,10:24:30,2nd Prostration
251,13,-20,42,10:24:30,2nd Prostration
252,13,-20,42,10:24:30,2nd Prostration
253,14,-19,42,10:24:31,2nd Prostration
254,14,-19,41,10:24:31,2nd Prostration
255,15,-19,42,10:24:31,2nd Prostration
256,14,-19,42,10:24:31,2nd Prostration
257,15,-19,40,10:24:32,2nd Prostration
258,16,-19,41,10:24:32,2nd Prostration
259,16,-19,42,10:24:32,2nd Prostration
260,23,-43,35,10:24:32,2nd Prostration
261,10,-20,26,10:24:33,Long Sitting
262,9,-16,40,10:24:33,Long Sitting
263,12,-21,38,10:24:33,Long Sitting
264,13,-18,40,10:24:33,Long Sitting
265,18,-33,48,10:24:34,Long Sitting
266,23,-20,39,10:24:34,Long Sitting
267,20,-20,40,10:24:34,Long Sitting
268,19,-21,40,10:24:34,Long Sitting
269,17,-21,39,10:24:35,Long Sitting
270,19,-20,39,10:24:35,Long Sitting
271,20,-20,39,10:24:35,Long Sitting
272,20,-20,40,10:24:35,Long Sitting
273,17,-21,41,10:24:36,Long Sitting
274,18,-23,39,10:24:36,Long Sitting
275,19,-21,39,10:24:36,Long Sitting
276,19,-20,39,10:24:36,Long Sitting
277,18,-20,39,10:24:37,Long Sitting
278,21,-19,38,10:24:37,Long Sitting
279,21,-20,39,10:24:37,Long Sitting
280,23,-20,39,10:24:37,Long Sitting
281,26,-18,37,10:24:38,Long Sitting
282,20,-20,39,10:24:38,Long Sitting
283,19,-20,39,10:24:38,Long Sitting
284,26,-19,40,10:24:38,Long Sitting
285,19,-22,38,10:24:39,Long Sitting
286,18,-19,39,10:24:39,Long Sitting
287,20,-20,39,10:24:39,Long Sitting
288,19,-20,40,10:24:39,Long Sitting
289,17,-21,40,10:24:40,Long Sitting
290,15,-21,40,10:24:40,Long Sitting
291,16,-21,39,10:24:40,Long Sitting
292,15,-22,40,10:24:40,Long Sitting
293,13,-21,40,10:24:41,Long Sitting
294,14,-22,40,10:24:41,Long Sitting
295,12,-22,41,10:24:41,Long Sitting
296,16,-21,40,10:24:41,Long Sitting
297,18,-17,39,10:24:42,Long Sitting
298,17,-19,39,10:24:42,Long Sitting
299,19,-43,42,10:24:42,Long Sitting
300,-43,-50,34,10:24:42,Long Sitting
301,20,-41,15,10:24:43,Long Sitting
302,20,-41,17,10:24:43,Long Sitting
303,23,-42,18,10:24:43,Long Sitting
304,6,-17,32,10:24:44,Long Standing
305,36,-18,29,10:24:44,Long Standing
306,15,-39,34,10:24:44,Long Standing
307,21,-41,22,10:24:44,Long Standing
308,43,-22,14,10:24:45,Long Standing
309,27,0,19,10:24:45,Long Standing
310,37,-14,22,10:24:45,Long Standing
311,46,-9,15,10:24:45,Long Standing
312,48,-11,8,10:24:46,Long Standing
313,47,-4,10,10:24:46,Long Standing
314,43,-7,17,10:24:46,Long Standing
315,45,-5,10,10:24:46,Long Standing
316,49,-6,15,10:24:47,Long Standing
317,48,-8,14,10:24:47,Long Standing
318,48,-1,9,10:24:47,Long Standing
319,49,-7,14,10:24:48,Long Standing
320,48,-5,6,10:24:48,Long Standing
321,47,-7,5,10:24:48,Long Standing
322,49,-8,4,10:24:48,Long Standing
323,47,-8,5,10:24:49,Long Standing
324,47,-10,3,10:24:49,Long Standing
325,48,-10,4,10:24:49,Long Standing
326,44,-13,4,10:24:49,Long Standing
327,48,-10,12,10:24:50,Long Standing
328,44,-8,9,10:24:50,Long Standing
329,45,-6,9,10:24:50,Long Standing
330,47,-5,8,10:24:50,Long Standing
331,45,-6,5,10:24:51,Long Standing
332,47,-7,8,10:24:51,Long Standing
333,50,-7,6,10:24:51,Long Standing
334,46,-7,7,10:24:51,Long Standing
335,48,-5,7,10:24:52,Long Standing
336,47,-7,7,10:24:52,Long Standing
337,48,-6,8,10:24:52,Long Standing
338,46,-7,9,10:24:52,Long Standing
339,46,-7,7,10:24:53,Long Standing
340,49,-7,7,10:24:53,Long Standing
341,47,-7,7,10:24:53,Long Standing
342,47,-8,7,10:24:53,Long Standing
343,48,-8,7,10:24:54,Long Standing
344,45,-9,7,10:24:54,Long Standing
345,50,-11,6,10:24:54,Long Standing
346,28,-16,10,10:24:54,Long Standing
347,4,-45,-18,10:24:55,Long Standing
348,13,-41,-18,10:24:56,Bowing
349,6,-44,-14,10:24:56,Bowing
350,13,-44,-19,10:24:56,Bowing
351,7,-44,-17,10:24:56,Bowing
352,8,-45,-14,10:24:57,Bowing
353,6,-46,-18,10:24:57,Bowing
354,9,-43,-14,10:24:57,Bowing
355,6,-45,-17,10:24:57,Bowing
356,9,-46,-16,10:24:58,Bowing
357,7,-44,-16,10:24:58,Bowing
358,8,-45,-16,10:24:58,Bowing
359,9,-47,-15,10:24:58,Bowing
360,12,-50,-10,10:24:59,Bowing
361,15,-41,-2,10:24:59,Bowing
362,26,-36,8,10:24:59,Bowing
363,22,-45,9,10:25:00,Short Standing
364,18,-45,8,10:25:00,Short Standing
365,19,-44,6,10:25:00,Short Standing
366,20,-44,7,10:25:00,Short Standing
367,15,-46,4,10:25:01,Short Standing
368,14,-45,6,10:25:01,Short Standing
369,13,-46,0,10:25:01,Short Standing
370,20,-31,10,10:25:01,Short Standing
371,38,-42,12,10:25:02,1st Prostration
372,30,-23,34,10:25:02,1st Prostration
373,11,1,27,10:25:02,1st Prostration
374,22,-39,26,10:25:02,1st Prostration
375,7,-17,45,10:25:03,1st Prostration
376,13,-28,42,10:25:03,1st Prostration
377,6,-13,42,10:25:03,1st Prostration
378,14,-19,43,10:25:04,1st Prostration
379,13,-16,43,10:25:04,1st Prostration
380,13,-15,44,10:25:04,1st Prostration
381,17,-14,45,10:25:04,1st Prostration
382,15,-12,44,10:25:05,1st Prostration
383,11,-13,44,10:25:05,1st Prostration
384,13,-14,43,10:25:05,1st Prostration
385,14,-14,44,10:25:05,1st Prostration
386,11,-14,44,10:25:06,1st Prostration
387,12,-12,44,10:25:06,1st Prostration
388,11,-13,45,10:25:06,1st Prostration
389,14,-10,46,10:25:06,1st Prostration
390,7,-16,44,10:25:07,Short Sitting
391,11,-39,39,10:25:07,Short Sitting
392,16,1,42,10:25:07,Short Sitting
393,16,-9,47,10:25:07,Short Sitting
394,18,-20,44,10:25:08,Short Sitting
395,13,-21,42,10:25:08,Short Sitting
396,13,-21,42,10:25:08,Short Sitting
397,11,-19,42,10:25:08,Short Sitting
398,16,-21,42,10:25:09,2nd Prostration
399,9,-8,42,10:25:09,2nd Prostration
400,23,2,42,10:25:09,2nd Prostration
401,36,-14,50,10:25:10,2nd Prostration
402,16,-11,45,10:25:10,2nd Prostration
403,16,-15,42,10:25:10,2nd Prostration
404,14,-16,43,10:25:10,2nd Prostration
405,14,-15,43,10:25:11,2nd Prostration
406,13,-15,43,10:25:11,2nd Prostration
407,14,-15,43,10:25:11,2nd Prostration
408,14,-15,43,10:25:11,2nd Prostration
409,13,-15,43,10:25:12,2nd Prostration
410,13,-15,43,10:25:12,2nd Prostration
411,14,-15,43,10:25:12,2nd Prostration
412,14,-15,43,10:25:12,2nd Prostration
413,15,-12,44,10:25:13,2nd Prostration
414,14,-13,44,10:25:13,2nd Prostration
415,13,-14,44,10:25:13,2nd Prostration
416,15,-15,44,10:25:13,2nd Prostration
417,5,-35,25,10:25:14,2nd Prostration
418,-1,-37,23,10:25:14,2nd Prostration
419,12,-32,20,10:25:14,2nd Prostration
420,10,-42,29,10:25:14,2nd Prostration
421,18,-44,22,10:25:15,Long Standing
422,23,-33,15,10:25:15,Long Standing
423,31,-21,21,10:25:16,Long Standing
424,31,-5,21,10:25:16,Long Standing
425,50,-8,9,10:25:17,Long Standing
426,46,-9,3,10:25:17,Long Standing
427,47,-8,5,10:25:17,Long Standing
428,47,-7,5,10:25:17,Long Standing
429,47,-9,5,10:25:18,Long Standing
430,50,-10,3,10:25:18,Long Standing
431,50,-11,5,10:25:18,Long Standing
432,48,-9,2,10:25:18,Long Standing
433,47,-10,3,10:25:19,Long Standing
434,44,-11,0,10:25:19,Long Standing
435,48,-8,0,10:25:19,Long Standing
436,48,-1,-2,10:25:20,Long Standing
437,50,-3,-1,10:25:20,Long Standing
438,49,-5,0,10:25:20,Long Standing
439,47,-6,0,10:25:20,Long Standing
440,48,-6,0,10:25:21,Long Standing
441,47,-8,2,10:25:21,Long Standing
442,46,-7,0,10:25:21,Long Standing
443,47,-7,2,10:25:21,Long Standing
444,48,-5,2,10:25:22,Long Standing
445,47,-7,2,10:25:22,Long Standing
446,47,-7,6,10:25:22,Long Standing
447,48,-6,3,10:25:22,Long Standing
448,50,-6,4,10:25:23,Long Standing
449,47,-7,7,10:25:23,Long Standing
450,49,-6,5,10:25:23,Long Standing
451,48,-5,4,10:25:24,Long Standing
452,48,-6,5,10:25:24,Long Standing
453,46,-6,6,10:25:24,Long Standing
454,47,-6,5,10:25:24,Long Standing
455,45,-6,6,10:25:25,Long Standing
456,47,-5,2,10:25:25,Long Standing
457,48,-7,2,10:25:26,Long Standing
458,50,-7,2,10:25:26,Long Standing
459,46,-6,2,10:25:26,Long Standing
460,49,-6,2,10:25:26,Long Standing
461,49,-6,4,10:25:27,Long Standing
462,48,-7,4,10:25:27,Long Standing
463,48,-7,5,10:25:27,Long Standing
464,50,-6,5,10:25:27,Long Standing
465,43,-11,6,10:25:28,Long Standing
466,46,-9,8,10:25:28,Long Standing
467,48,-9,9,10:25:28,Long Standing
468,39,-15,7,10:25:28,Long Standing
469,21,-47,7,10:25:29,Long Standing
470,18,-42,2,10:25:29,Long Standing
471,4,-49,-17,10:25:29,Long Standing
472,7,-42,-15,10:25:30,Bowing
473,6,-44,-15,10:25:30,Bowing
474,5,-48,-15,10:25:30,Bowing
475,4,-45,-11,10:25:30,Bowing
476,7,-45,-15,10:25:31,Bowing
477,5,-47,-15,10:25:31,Bowing
478,5,-46,-14,10:25:31,Bowing
479,4,-46,-15,10:25:31,Bowing
480,5,-47,-15,10:25:32,Bowing
481,5,-49,-13,10:25:32,Bowing
482,10,-50,-8,10:25:32,Bowing
483,15,-47,-2,10:25:33,Short Standing
484,29,-40,13,10:25:33,Short Standing
485,21,-51,8,10:25:33,Short Standing
486,15,-45,12,10:25:33,Short Standing
487,14,-44,12,10:25:34,Short Standing
488,15,-45,9,10:25:34,Short Standing
489,14,-44,5,10:25:34,Short Standing
490,14,-29,-2,10:25:34,Short Standing
491,23,-22,20,10:25:35,Short Standing
492,27,-34,27,10:25:35,Short Standing
493,25,-8,38,10:25:35,Short Standing
494,47,-35,42,10:25:35,Short Standing
495,12,-39,31,10:25:36,1st Prostration
496,9,-12,45,10:25:36,1st Prostration
497,8,-16,45,10:25:36,1st Prostration
498,10,-14,46,10:25:37,1st Prostration
499,13,-17,43,10:25:37,1st Prostration
500,10,-17,44,10:25:37,1st Prostration
501,9,-15,44,10:25:37,1st Prostration
502,10,-15,44,10:25:38,1st Prostration
503,11,-14,45,10:25:38,1st Prostration
504,11,-14,45,10:25:38,1st Prostration
505,12,-13,45,10:25:38,1st Prostration
506,11,-13,45,10:25:39,1st Prostration
507,20,-47,45,10:25:39,1st Prostration
508,3,-35,17,10:25:39,1st Prostration
509,6,-9,29,10:25:39,1st Prostration
510,20,-11,38,10:25:40,Short Sitting
511,19,-26,43,10:25:40,Short Sitting
512,13,-23,40,10:25:40,Short Sitting
513,16,-23,40,10:25:40,Short Sitting
514,8,2,43,10:25:41,Short Sitting
515,18,-19,39,10:25:41,Short Sitting
516,20,-11,37,10:25:41,Short Sitting
517,12,-13,45,10:25:41,Short Sitting
518,14,-16,44,10:25:42,2nd Prostration
519,12,-17,42,10:25:42,2nd Prostration
520,13,-17,43,10:25:42,2nd Prostration
521,15,-17,43,10:25:42,2nd Prostration
522,14,-17,43,10:25:43,2nd Prostration
523,14,-16,43,10:25:43,2nd Prostration
524,14,-17,43,10:25:43,2nd Prostration
525,14,-16,43,10:25:43,2nd Prostration
526,14,-16,43,10:25:44,2nd Prostration
527,14,-16,43,10:25:44,2nd Prostration
528,15,-14,45,10:25:44,2nd Prostration
529,16,-13,43,10:25:44,2nd Prostration
530,2,-13,34,10:25:45,Long Sitting
531,5,-11,41,10:25:45,Long Sitting
532,16,-24,38,10:25:45,Long Sitting
533,7,-24,39,10:25:46,Long Sitting
534,19,-22,36,10:25:46,Long Sitting
535,17,-27,39,10:25:46,Long Sitting
536,18,-22,39,10:25:46,Long Sitting
537,12,-21,39,10:25:47,Long Sitting
538,16,-24,39,10:25:47,Long Sitting
539,16,-22,39,10:25:47,Long Sitting
540,17,-22,39,10:25:47,Long Sitting
541,17,-22,39,10:25:48,Long Sitting
542,17,-22,39,10:25:48,Long Sitting
543,16,-23,39,10:25:48,Long Sitting
544,18,-23,38,10:25:48,Long Sitting
545,18,-20,39,10:25:49,Long Sitting
546,21,-21,38,10:25:49,Long Sitting
547,19,-23,40,10:25:49,Long Sitting
548,31,-22,33,10:25:49,Long Sitting
549,19,-23,40,10:25:50,Long Sitting
550,15,-25,40,10:25:50,Long Sitting
551,14,-22,39,10:25:50,Long Sitting
552,15,-22,39,10:25:50,Long Sitting
553,20,-21,38,10:25:51,Long Sitting
554,21,-21,38,10:25:51,Long Sitting
555,21,-21,38,10:25:51,Long Sitting
556,21,-20,38,10:25:51,Long Sitting
557,21,-21,38,10:25:52,Long Sitting
558,21,-21,38,10:25:52,Long Sitting
559,21,-21,38,10:25:52,Long Sitting
560,20,-21,38,10:25:52,Long Sitting
561,20,-21,38,10:25:53,Long Sitting
562,19,-21,39,10:25:53,Long Sitting
563,19,-22,39,10:25:53,Long Sitting
564,18,-22,39,10:25:53,Long Sitting
565,18,-22,38,10:25:54,Long Sitting
566,18,-22,39,10:25:54,Long Sitting
567,18,-22,39,10:25:54,Long Sitting
568,19,-25,37,10:25:54,Long Sitting
569,19,-21,39,10:25:55,Long Sitting
570,21,-21,38,10:25:55,Long Sitting
571,20,-21,38,10:25:55,Long Sitting
572,19,-21,39,10:25:55,Long Sitting
573,18,-22,38,10:25:56,Long Sitting
574,20,-21,38,10:25:56,Long Sitting
575,20,-21,39,10:25:56,Long Sitting
576,19,-22,39,10:25:56,Long Sitting
577,17,-22,39,10:25:57,Long Sitting
578,18,-22,39,10:25:57,Long Sitting
579,18,-20,38,10:25:57,Long Sitting
580,21,-21,38,10:25:57,Long Sitting
581,18,-21,39,10:25:58,Long Sitting
582,19,-22,38,10:25:58,Long Sitting
583,18,-22,38,10:25:58,Long Sitting
584,18,-22,38,10:25:58,Long Sitting
585,18,-22,39,10:25:59,Long Sitting
586,20,-23,38,10:25:59,Long Sitting
587,19,-22,38,10:25:59,Long Sitting
588,18,-21,39,10:25:59,Long Sitting
589,19,-21,38,10:26:00,Long Sitting
590,19,-22,39,10:26:00,Long Sitting
591,18,-21,39,10:26:00,Long Sitting
592,19,-22,38,10:26:00,Long Sitting
593,18,-22,39,10:26:01,Long Sitting
594,20,-22,39,10:26:01,Long Sitting
595,19,-21,38,10:26:01,Long Sitting
596,20,-21,38,10:26:01,Long Sitting
597,19,-22,38,10:26:02,Long Sitting
598,19,-22,39,10:26:02,Long Sitting
599,18,-22,39,10:26:02,Long Sitting
600,18,-22,38,10:26:02,Long Sitting
601,19,-22,39,10:26:03,Long Sitting
602,19,-22,39,10:26:03,Long Sitting
603,19,-22,38,10:26:03,Long Sitting
604,18,-22,38,10:26:03,Long Sitting
605,19,-22,39,10:26:04,Long Sitting
606,18,-22,39,10:26:04,Long Sitting
607,19,-22,38,10:26:04,Long Sitting
608,18,-22,38,10:26:04,Long Sitting
609,19,-21,38,10:26:05,Long Sitting
610,19,-21,39,10:26:05,Long Sitting
611,19,-21,39,10:26:05,Long Sitting
612,19,-22,39,10:26:05,Long Sitting
613,18,-23,38,10:26:06,Long Sitting
614,18,-22,39,10:26:06,Long Sitting
615,18,-22,38,10:26:06,Long Sitting
616,18,-22,39,10:26:07,Long Sitting
617,17,-22,39,10:26:07,Long Sitting
618,16,-23,39,10:26:07,Long Sitting
619,14,-23,40,10:26:07,Long Sitting
620,10,-23,41,10:26:08,StartEnd
621,9,-23,41,10:26:08,StartEnd
622,8,-23,41,10:26:08,StartEnd
623,9,-22,41,10:26:08,StartEnd
624,9,-22,41,10:26:09,StartEnd
