,angleX,angleY,angleZ,Time,Label
105,12,-48,20,15:32:40,Short Standing
106,7,-49,19,15:32:40,Short Standing
107,7,-34,15,15:32:40,Short Standing
108,7,-39,19,15:32:40,Short Standing
109,5,-47,17,15:32:41,Short Standing
110,5,-45,16,15:32:41,Short Standing
111,7,-46,14,15:32:41,Short Standing
112,2,-48,12,15:32:41,Short Standing
113,13,-43,14,15:32:42,Short Standing
114,11,-37,29,15:32:42,Short Standing
115,22,-39,21,15:32:42,Short Standing
116,27,-8,46,15:32:42,Short Standing
117,11,-8,29,15:32:43,Short Standing
118,8,-13,36,15:32:43,Short Standing
119,9,-33,30,15:32:43,Short Standing
120,10,-23,43,15:32:44,1st Prostration
121,11,-18,44,15:32:44,1st Prostration
122,10,-19,43,15:32:44,1st Prostration
123,12,-19,43,15:32:44,1st Prostration
124,11,-19,43,15:32:45,1st Prostration
125,11,-19,43,15:32:45,1st Prostration
126,11,-19,43,15:32:45,1st Prostration
127,11,-19,43,15:32:45,1st Prostration
128,11,-19,43,15:32:46,1st Prostration
129,11,-20,43,15:32:46,1st Prostration
130,11,-20,42,15:32:46,1st Prostration
131,11,-23,45,15:32:46,1st Prostration
132,7,-39,46,15:32:47,1st Prostration
133,9,-20,37,15:32:47,1st Prostration
134,12,-5,31,15:32:47,1st Prostration
135,16,-14,45,15:32:47,1st Prostration
136,21,-14,42,15:32:48,Short Sitting
137,19,-1,48,15:32:48,Short Sitting
138,20,-8,41,15:32:48,Short Sitting
139,10,-45,41,15:32:48,Short Sitting
140,9,-23,40,15:32:49,Short Sitting
141,9,-23,40,15:32:49,Short Sitting
142,14,-32,33,15:32:49,Short Sitting
143,12,-35,30,15:32:49,Short Sitting
144,12,-35,30,15:32:50,2nd Prostration
145,11,-35,31,15:32:50,2nd Prostration
146,12,-35,31,15:32:50,2nd Prostration
147,11,-35,31,15:32:50,2nd Prostration
148,11,-35,31,15:32:51,2nd Prostration
149,11,-35,31,15:32:51,2nd Prostration
150,11,-35,31,15:32:51,2nd Prostration
151,11,-35,31,15:32:51,2nd Prostration
152,11,-35,31,15:32:52,2nd Prostration
153,11,-30,35,15:32:52,2nd Prostration
154,13,-25,39,15:32:52,2nd Prostration
155,15,-24,41,15:32:52,2nd Prostration
156,8,-40,36,15:32:53,2nd Prostration
157,9,-39,18,15:32:53,2nd Prostration
158,1,-44,5,15:32:53,2nd Prostration
159,0,-41,9,15:32:53,2nd Prostration
160,1,-46,0,15:32:54,2nd Prostration
161,1,-46,20,15:32:54,2nd Prostration
162,3,-48,31,15:32:54,2nd Prostration
163,-2,-44,35,15:32:54,2nd Prostration
164,1,-45,21,15:32:55,2nd Prostration
165,5,-33,18,15:32:55,2nd Prostration
166,26,-39,32,15:32:55,2nd Prostration
167,19,-25,23,15:32:56,2nd Prostration
168,31,-25,30,15:32:56,2nd Prostration
169,48,-23,31,15:32:56,2nd Prostration
170,35,-24,25,15:32:56,2nd Prostration
171,35,-27,28,15:32:57,Long Standing
172,30,-27,28,15:32:57,Long Standing
173,32,-24,26,15:32:57,Long Standing
174,32,-25,27,15:32:57,Long Standing
175,32,-24,26,15:32:58,Long Standing
176,33,-24,26,15:32:58,Long Standing
177,32,-26,26,15:32:58,Long Standing
178,33,-25,26,15:32:58,Long Standing
179,32,-25,26,15:32:59,Long Standing
180,30,-25,26,15:32:59,Long Standing
181,32,-24,27,15:32:59,Long Standing
182,32,-24,26,15:32:59,Long Standing
183,32,-24,26,15:33:00,Long Standing
184,33,-25,26,15:33:00,Long Standing
185,32,-24,26,15:33:00,Long Standing
186,32,-24,26,15:33:00,Long Standing
187,32,-24,26,15:33:01,Long Standing
188,32,-24,27,15:33:01,Long Standing
189,31,-25,26,15:33:01,Long Standing
190,32,-25,26,15:33:01,Long Standing
191,32,-24,26,15:33:02,Long Standing
192,32,-25,26,15:33:02,Long Standing
193,32,-25,26,15:33:02,Long Standing
194,32,-25,26,15:33:02,Long Standing
195,32,-25,26,15:33:03,Long Standing
196,32,-24,26,15:33:03,Long Standing
197,32,-24,26,15:33:03,Long Standing
198,31,-25,25,15:33:03,Long Standing
199,33,-25,26,15:33:04,Long Standing
200,32,-25,27,15:33:04,Long Standing
201,32,-25,27,15:33:04,Long Standing
202,32,-24,27,15:33:04,Long Standing
203,32,-22,27,15:33:05,Long Standing
204,29,-26,28,15:33:05,Long Standing
205,30,-24,28,15:33:05,Long Standing
206,31,-23,27,15:33:05,Long Standing
207,31,-24,30,15:33:06,Long Standing
208,31,-23,28,15:33:06,Long Standing
209,31,-24,30,15:33:06,Long Standing
210,29,-23,28,15:33:06,Long Standing
211,32,-25,24,15:33:07,Long Standing
212,32,-24,24,15:33:07,Long Standing
213,34,-25,29,15:33:07,Long Standing
214,32,-24,28,15:33:07,Long Standing
215,32,-23,28,15:33:08,Long Standing
216,31,-25,25,15:33:08,Long Standing
217,32,-25,26,15:33:08,Long Standing
218,31,-27,20,15:33:08,Long Standing
219,24,-31,10,15:33:09,Long Standing
220,25,-44,10,15:33:09,Long Standing
221,16,-50,-4,15:33:09,Long Standing
222,6,-47,-7,15:33:09,Long Standing
223,2,-49,-6,15:33:10,Bowing
224,5,-50,-8,15:33:10,Bowing
225,2,-48,-11,15:33:10,Bowing
226,-4,-45,-11,15:33:10,Bowing
227,0,-48,-17,15:33:11,Bowing
228,3,-48,-10,15:33:11,Bowing
229,4,-48,-9,15:33:11,Bowing
230,6,-48,-7,15:33:12,Bowing
231,5,-48,-7,15:33:12,Bowing
232,5,-48,-6,15:33:12,Bowing
233,7,-48,-7,15:33:12,Bowing
234,5,-50,-5,15:33:13,Bowing
235,0,-49,-10,15:33:13,Bowing
236,0,-48,-10,15:33:13,Bowing
237,2,-46,-2,15:33:13,Bowing
238,4,-42,10,15:33:14,Bowing
239,11,-46,17,15:33:14,Bowing
240,8,-44,15,15:33:15,Short Standing
241,8,-46,16,15:33:15,Short Standing
242,7,-45,16,15:33:15,Short Standing
243,6,-46,14,15:33:15,Short Standing
244,4,-48,10,15:33:16,Short Standing
245,3,-47,9,15:33:16,Short Standing
246,8,-44,3,15:33:16,Short Standing
247,7,-40,22,15:33:16,Short Standing
248,15,-36,20,15:33:17,Short Standing
249,27,-36,21,15:33:17,Short Standing
250,19,-7,23,15:33:17,Short Standing
251,22,-28,37,15:33:17,Short Standing
252,11,-33,30,15:33:18,1st Prostration
253,13,-32,37,15:33:18,1st Prostration
254,11,-34,32,15:33:18,1st Prostration
255,10,-35,31,15:33:19,1st Prostration
256,11,-37,29,15:33:19,1st Prostration
257,10,-37,29,15:33:19,1st Prostration
258,11,-36,30,15:33:19,1st Prostration
259,11,-36,30,15:33:20,1st Prostration
260,10,-37,29,15:33:20,1st Prostration
261,10,-37,30,15:33:20,1st Prostration
262,10,-36,30,15:33:20,1st Prostration
263,11,-34,33,15:33:21,1st Prostration
264,10,-34,32,15:33:21,1st Prostration
265,11,-30,37,15:33:21,1st Prostration
266,11,-29,36,15:33:21,1st Prostration
267,7,-42,34,15:33:22,1st Prostration
268,11,-39,34,15:33:22,1st Prostration
269,14,-28,30,15:33:22,1st Prostration
270,15,-18,40,15:33:22,1st Prostration
271,20,-13,41,15:33:23,Short Sitting
272,20,-19,41,15:33:23,Short Sitting
273,18,-17,40,15:33:23,Short Sitting
274,16,-18,39,15:33:23,Short Sitting
275,11,-11,42,15:33:24,Short Sitting
276,13,-29,37,15:33:24,Short Sitting
277,6,-36,28,15:33:24,Short Sitting
278,17,-22,42,15:33:24,Short Sitting
279,15,-30,36,15:33:25,Short Sitting
280,12,-32,33,15:33:25,Short Sitting
281,13,-34,31,15:33:25,Short Sitting
282,13,-38,27,15:33:25,Short Sitting
283,13,-37,27,15:33:26,2nd Prostration
284,13,-37,27,15:33:26,2nd Prostration
285,13,-37,28,15:33:26,2nd Prostration
286,13,-37,27,15:33:26,2nd Prostration
287,13,-37,27,15:33:27,2nd Prostration
288,13,-37,27,15:33:27,2nd Prostration
289,13,-36,30,15:33:27,2nd Prostration
290,13,-32,33,15:33:27,2nd Prostration
291,14,-29,36,15:33:28,2nd Prostration
292,14,-44,36,15:33:28,2nd Prostration
293,10,-30,30,15:33:28,2nd Prostration
294,18,-20,32,15:33:28,2nd Prostration
295,11,-12,36,15:33:29,2nd Prostration
296,24,-20,35,15:33:29,2nd Prostration
297,29,-15,39,15:33:29,2nd Prostration
298,27,-17,37,15:33:29,2nd Prostration
299,23,-18,38,15:33:30,Long Sitting
300,17,-23,39,15:33:30,Long Sitting
301,20,-18,39,15:33:30,Long Sitting
302,16,-21,40,15:33:30,Long Sitting
303,20,-17,39,15:33:31,Long Sitting
304,16,-18,41,15:33:31,Long Sitting
305,22,-14,40,15:33:31,Long Sitting
306,19,-17,40,15:33:31,Long Sitting
307,20,-16,40,15:33:32,Long Sitting
308,21,-16,40,15:33:32,Long Sitting
309,20,-16,40,15:33:32,Long Sitting
310,21,-16,40,15:33:32,Long Sitting
311,21,-16,40,15:33:33,Long Sitting
312,21,-16,40,15:33:33,Long Sitting
313,21,-16,40,15:33:33,Long Sitting
314,21,-16,40,15:33:33,Long Sitting
315,21,-16,40,15:33:34,Long Sitting
316,20,-16,40,15:33:34,Long Sitting
317,22,-16,40,15:33:34,Long Sitting
318,21,-16,40,15:33:34,Long Sitting
319,21,-16,40,15:33:35,Long Sitting
320,21,-16,39,15:33:35,Long Sitting
321,22,-16,40,15:33:35,Long Sitting
322,21,-16,40,15:33:35,Long Sitting
323,21,-16,40,15:33:36,Long Sitting
324,21,-16,40,15:33:36,Long Sitting
325,22,-15,40,15:33:36,Long Sitting
326,22,-16,40,15:33:36,Long Sitting
327,21,-16,40,15:33:37,Long Sitting
328,21,-16,40,15:33:37,Long Sitting
329,22,-16,40,15:33:37,Long Sitting
330,22,-16,40,15:33:37,Long Sitting
331,21,-17,40,15:33:38,Long Sitting
332,21,-16,40,15:33:38,Long Sitting
333,21,-16,40,15:33:38,Long Sitting
334,21,-16,40,15:33:38,Long Sitting
335,21,-16,40,15:33:39,Long Sitting
336,22,-16,40,15:33:39,Long Sitting
337,21,-16,40,15:33:39,Long Sitting
338,22,-16,40,15:33:39,Long Sitting
339,21,-17,39,15:33:40,Long Sitting
340,21,-16,40,15:33:40,Long Sitting
341,21,-16,40,15:33:40,Long Sitting
342,21,-16,40,15:33:40,Long Sitting
343,21,-16,40,15:33:41,Long Sitting
344,22,-16,40,15:33:41,Long Sitting
345,22,-16,40,15:33:41,Long Sitting
346,22,-16,40,15:33:41,Long Sitting
347,21,-16,40,15:33:42,Long Sitting
348,22,-16,39,15:33:42,Long Sitting
349,22,-16,40,15:33:42,Long Sitting
350,22,-16,40,15:33:42,Long Sitting
351,22,-16,40,15:33:43,Long Sitting
352,22,-16,40,15:33:43,Long Sitting
353,22,-16,40,15:33:43,Long Sitting
354,22,-16,40,15:33:43,Long Sitting
355,22,-16,40,15:33:44,Long Sitting
356,22,-16,39,15:33:44,Long Sitting
357,21,-16,40,15:33:44,Long Sitting
358,22,-16,39,15:33:44,Long Sitting
359,21,-16,39,15:33:45,Long Sitting
360,22,-16,40,15:33:45,Long Sitting
361,21,-16,40,15:33:45,Long Sitting
362,21,-16,40,15:33:45,Long Sitting
363,21,-16,40,15:33:46,Long Sitting
364,20,-16,40,15:33:46,Long Sitting
365,20,-18,39,15:33:46,Long Sitting
366,22,-16,38,15:33:46,Long Sitting
367,21,-17,39,15:33:47,Long Sitting
368,24,-15,39,15:33:47,Long Sitting
369,24,-14,39,15:33:47,Long Sitting
370,26,-12,38,15:33:47,Long Sitting
371,24,-14,39,15:33:48,Long Sitting
372,22,-15,38,15:33:48,Long Sitting
373,23,-18,39,15:33:48,Long Sitting
374,24,-14,38,15:33:48,Long Sitting
375,27,-13,38,15:33:49,Long Sitting
376,22,-15,41,15:33:49,Long Sitting
377,23,-15,39,15:33:49,Long Sitting
378,22,-15,40,15:33:49,Long Sitting
379,23,-15,40,15:33:50,Long Sitting
380,24,-15,39,15:33:50,Long Sitting
381,24,-14,39,15:33:50,Long Sitting
382,24,-15,39,15:33:50,Long Sitting
383,23,-16,40,15:33:51,Long Sitting
384,24,-15,38,15:33:51,Long Sitting
385,23,-15,40,15:33:51,Long Sitting
386,23,-14,40,15:33:51,Long Sitting
387,23,-15,39,15:33:52,Long Sitting
388,23,-14,39,15:33:52,Long Sitting
389,23,-15,40,15:33:52,Long Sitting
390,23,-14,39,15:33:52,Long Sitting
391,23,-14,40,15:33:53,Long Sitting
392,24,-13,40,15:33:53,Long Sitting
