,angleX,angleY,angleZ,Time,Label
100,33,-21,27,15:11:56,Short Standing
101,39,-19,24,15:11:56,Short Standing
102,39,-19,24,15:11:56,Short Standing
103,34,-22,28,15:11:56,Short Standing
104,33,-24,24,15:11:57,1st Prostration
105,35,-22,25,15:11:57,1st Prostration
106,36,-22,25,15:11:57,1st Prostration
107,35,-22,24,15:11:57,1st Prostration
108,34,-22,26,15:11:58,1st Prostration
109,34,-22,26,15:11:58,1st Prostration
110,37,-12,27,15:11:58,1st Prostration
111,40,-36,15,15:11:58,1st Prostration
112,30,-14,22,15:11:59,1st Prostration
113,25,-30,24,15:11:59,1st Prostration
114,26,-31,24,15:11:59,1st Prostration
115,26,-31,24,15:12:00,Short Sitting
116,27,-36,17,15:12:00,Short Sitting
117,25,-39,15,15:12:00,Short Sitting
118,23,-33,18,15:12:00,Short Sitting
119,23,-33,18,15:12:01,Short Sitting
120,25,-32,23,15:12:01,Short Sitting
121,28,-33,22,15:12:01,Short Sitting
122,31,-34,22,15:12:01,Short Sitting
123,30,-5,24,15:12:02,Short Sitting
124,30,-24,23,15:12:02,Short Sitting
125,31,-13,35,15:12:02,Short Sitting
126,35,-12,31,15:12:02,Short Sitting
127,35,-14,29,15:12:03,Short Sitting
128,35,-16,29,15:12:03,Short Sitting
129,36,-14,28,15:12:03,Short Sitting
130,37,-14,28,15:12:03,Short Sitting
131,38,-13,27,15:12:04,2nd Prostration
132,38,-13,27,15:12:04,2nd Prostration
133,38,-13,27,15:12:04,2nd Prostration
134,37,-11,28,15:12:04,2nd Prostration
135,38,-9,28,15:12:05,2nd Prostration
136,38,-9,30,15:12:05,2nd Prostration
137,21,-36,8,15:12:05,2nd Prostration
138,32,-46,11,15:12:05,2nd Prostration
139,37,-19,47,15:12:06,2nd Prostration
140,35,-28,30,15:12:06,2nd Prostration
141,27,1,-1,15:12:06,2nd Prostration
142,38,-8,-9,15:12:06,2nd Prostration
143,46,-10,-16,15:12:07,Long Standing
144,47,-7,-9,15:12:07,Long Standing
145,46,-6,-15,15:12:07,Long Standing
146,45,-7,-14,15:12:07,Long Standing
147,45,-9,-14,15:12:08,Long Standing
148,46,-8,-15,15:12:08,Long Standing
149,45,-8,-14,15:12:08,Long Standing
150,45,-8,-15,15:12:08,Long Standing
151,45,-8,-15,15:12:09,Long Standing
152,45,-8,-15,15:12:09,Long Standing
153,45,-8,-15,15:12:09,Long Standing
154,45,-8,-15,15:12:09,Long Standing
155,45,-8,-15,15:12:10,Long Standing
156,45,-8,-15,15:12:10,Long Standing
157,45,-8,-15,15:12:10,Long Standing
158,45,-8,-15,15:12:10,Long Standing
159,45,-8,-16,15:12:11,Long Standing
160,46,-8,-16,15:12:11,Long Standing
161,45,-8,-16,15:12:11,Long Standing
162,45,-8,-15,15:12:11,Long Standing
163,45,-8,-15,15:12:12,Long Standing
164,45,-8,-15,15:12:12,Long Standing
165,46,-7,-15,15:12:12,Long Standing
166,45,-8,-15,15:12:12,Long Standing
167,40,-11,-16,15:12:13,Long Standing
168,32,-13,-15,15:12:13,Long Standing
169,26,-39,-12,15:12:13,Long Standing
170,5,-43,-20,15:12:14,Long Standing
171,7,-45,-18,15:12:14,Long Standing
172,4,-45,-19,15:12:14,Long Standing
173,4,-45,-17,15:12:14,Long Standing
174,5,-45,-17,15:12:15,Bowing
175,6,-45,-17,15:12:15,Bowing
176,6,-45,-15,15:12:15,Bowing
177,7,-45,-16,15:12:15,Bowing
178,15,-32,-4,15:12:16,Bowing
179,20,-31,-4,15:12:16,Bowing
180,25,-36,-2,15:12:16,Bowing
181,29,-40,4,15:12:17,Short Standing
182,28,-39,2,15:12:17,Short Standing
183,28,-39,2,15:12:17,Short Standing
184,28,-39,2,15:12:17,Short Standing
185,28,-39,2,15:12:18,Short Standing
186,28,-40,2,15:12:18,Short Standing
187,27,-40,1,15:12:18,Short Standing
188,19,-30,-2,15:12:18,Short Standing
189,37,-34,8,15:12:19,Short Standing
190,37,-34,8,15:12:19,Short Standing
191,42,-5,32,15:12:19,Short Standing
192,22,-14,23,15:12:19,Short Standing
193,29,-4,34,15:12:20,Short Standing
194,35,-31,21,15:12:20,Short Standing
195,34,-8,34,15:12:20,Short Standing
196,35,-8,32,15:12:20,Short Standing
197,34,-10,33,15:12:21,Short Standing
198,43,-13,20,15:12:21,Short Standing
199,36,-15,28,15:12:21,Short Standing
200,37,-14,27,15:12:21,Short Standing
201,37,-14,27,15:12:22,1st Prostration
202,37,-14,27,15:12:22,1st Prostration
203,37,-14,27,15:12:22,1st Prostration
204,37,-14,27,15:12:22,1st Prostration
205,37,-14,27,15:12:23,1st Prostration
206,37,-13,26,15:12:23,1st Prostration
207,37,-13,26,15:12:23,1st Prostration
208,37,-10,28,15:12:23,1st Prostration
209,42,-29,34,15:12:24,1st Prostration
210,22,-25,18,15:12:24,1st Prostration
211,29,-20,26,15:12:24,1st Prostration
212,27,-24,38,15:12:24,1st Prostration
213,23,-25,31,15:12:25,Short Sitting
214,22,-25,30,15:12:25,Short Sitting
215,28,-25,30,15:12:25,Short Sitting
216,30,-26,28,15:12:25,Short Sitting
217,29,-26,28,15:12:26,Short Sitting
218,29,-26,28,15:12:26,Short Sitting
219,29,-26,27,15:12:26,Short Sitting
220,26,-10,30,15:12:26,Short Sitting
221,26,-10,30,15:12:27,Short Sitting
222,38,-30,28,15:12:27,Short Sitting
223,30,-4,41,15:12:27,Short Sitting
224,35,-8,32,15:12:27,Short Sitting
225,35,-10,31,15:12:28,2nd Prostration
226,37,-12,29,15:12:28,2nd Prostration
227,33,-12,31,15:12:28,2nd Prostration
228,37,-10,29,15:12:28,2nd Prostration
229,37,-9,30,15:12:29,2nd Prostration
230,37,-10,29,15:12:29,2nd Prostration
231,38,-9,28,15:12:29,2nd Prostration
232,38,-8,28,15:12:29,2nd Prostration
233,37,-9,29,15:12:30,2nd Prostration
234,38,-9,28,15:12:30,2nd Prostration
235,38,-9,28,15:12:30,2nd Prostration
236,38,-9,28,15:12:30,2nd Prostration
237,38,-9,28,15:12:31,2nd Prostration
238,38,-8,28,15:12:31,2nd Prostration
239,38,-8,28,15:12:31,2nd Prostration
240,36,-7,31,15:12:31,2nd Prostration
241,36,-9,31,15:12:32,2nd Prostration
242,36,-9,31,15:12:32,2nd Prostration
243,24,-31,21,15:12:32,2nd Prostration
244,21,-28,20,15:12:32,2nd Prostration
245,20,-23,31,15:12:33,2nd Prostration
246,20,-23,31,15:12:33,2nd Prostration
247,25,-25,35,15:12:33,2nd Prostration
248,26,-30,26,15:12:34,2nd Prostration
249,27,-29,27,15:12:34,2nd Prostration
250,28,-33,25,15:12:34,2nd Prostration
251,26,-31,25,15:12:34,2nd Prostration
252,27,-31,25,15:12:35,Long Sitting
253,27,-31,25,15:12:35,Long Sitting
254,27,-31,26,15:12:35,Long Sitting
255,27,-31,25,15:12:35,Long Sitting
256,27,-31,26,15:12:36,Long Sitting
257,27,-30,26,15:12:36,Long Sitting
258,27,-30,25,15:12:36,Long Sitting
259,28,-30,25,15:12:36,Long Sitting
260,28,-30,25,15:12:37,Long Sitting
261,28,-30,25,15:12:37,Long Sitting
262,28,-30,25,15:12:37,Long Sitting
263,28,-30,25,15:12:37,Long Sitting
264,28,-30,25,15:12:38,Long Sitting
265,28,-30,25,15:12:38,Long Sitting
266,30,-30,24,15:12:38,Long Sitting
267,29,-30,25,15:12:38,Long Sitting
268,23,-35,26,15:12:39,Long Sitting
269,15,-38,27,15:12:39,Long Sitting
270,14,-36,27,15:12:39,Long Sitting
271,20,-33,25,15:12:39,Long Sitting
272,19,-36,26,15:12:40,Long Sitting
273,19,-36,26,15:12:40,Long Sitting
274,19,-36,25,15:12:40,Long Sitting
275,19,-36,26,15:12:40,Long Sitting
276,19,-36,25,15:12:41,Long Sitting
277,19,-36,26,15:12:41,Long Sitting
278,19,-36,25,15:12:41,Long Sitting
279,19,-36,26,15:12:41,Long Sitting
280,18,-35,29,15:12:42,Long Sitting
281,19,-35,24,15:12:42,Long Sitting
282,30,-45,31,15:12:42,Long Sitting
283,44,-43,46,15:12:42,Long Sitting
284,42,-32,28,15:12:43,Long Sitting
285,22,-7,5,15:12:43,Long Sitting
286,45,-16,-5,15:12:43,Long Sitting
287,48,-2,-11,15:12:43,Long Sitting
288,49,2,-14,15:12:44,Long Standing
289,48,-5,-8,15:12:44,Long Standing
290,47,-5,-13,15:12:44,Long Standing
291,47,-5,-13,15:12:44,Long Standing
292,47,-6,-12,15:12:45,Long Standing
293,47,-6,-11,15:12:45,Long Standing
294,46,-6,-11,15:12:45,Long Standing
295,46,-6,-11,15:12:45,Long Standing
296,47,-6,-12,15:12:46,Long Standing
297,46,-6,-12,15:12:46,Long Standing
298,47,-6,-11,15:12:46,Long Standing
299,46,-7,-12,15:12:46,Long Standing
300,47,-6,-12,15:12:47,Long Standing
301,48,-7,-10,15:12:47,Long Standing
302,46,-6,-11,15:12:47,Long Standing
303,47,-6,-11,15:12:47,Long Standing
304,47,-5,-10,15:12:48,Long Standing
305,47,-5,-10,15:12:48,Long Standing
306,47,-5,-11,15:12:48,Long Standing
307,48,-10,-7,15:12:48,Long Standing
308,47,-5,-11,15:12:49,Long Standing
309,46,-5,-11,15:12:49,Long Standing
310,47,-5,-11,15:12:49,Long Standing
311,47,-5,-11,15:12:49,Long Standing
312,47,-5,-11,15:12:50,Long Standing
313,45,-6,-12,15:12:50,Long Standing
314,19,-30,-11,15:12:50,Long Standing
315,11,-46,-18,15:12:51,Long Standing
316,7,-45,-16,15:12:51,Long Standing
317,8,-46,-16,15:12:51,Long Standing
318,8,-45,-15,15:12:52,Bowing
319,8,-45,-14,15:12:52,Bowing
320,9,-47,-12,15:12:52,Bowing
321,15,-37,0,15:12:53,Bowing
322,24,-33,-4,15:12:53,Bowing
323,26,-39,0,15:12:53,Bowing
324,30,-38,4,15:12:53,Bowing
325,30,-38,3,15:12:54,Short Standing
326,29,-39,2,15:12:54,Short Standing
327,29,-39,2,15:12:54,Short Standing
328,29,-39,2,15:12:54,Short Standing
329,29,-38,2,15:12:55,Short Standing
330,28,-40,1,15:12:55,Short Standing
331,26,-40,0,15:12:55,Short Standing
332,24,-16,7,15:12:55,Short Standing
333,47,-32,49,15:12:56,Short Standing
334,36,-8,40,15:12:56,Short Standing
335,21,-9,33,15:12:56,Short Standing
336,39,-50,25,15:12:56,Short Standing
337,33,-44,19,15:12:57,Short Standing
338,33,-9,32,15:12:57,Short Standing
339,34,-12,31,15:12:57,Short Standing
340,34,-11,31,15:12:57,Short Standing
341,36,-9,30,15:12:58,1st Prostration
342,35,-9,31,15:12:58,1st Prostration
343,35,-9,31,15:12:58,1st Prostration
344,35,-9,31,15:12:58,1st Prostration
345,36,-9,31,15:12:59,1st Prostration
346,36,-8,31,15:12:59,1st Prostration
347,36,-9,31,15:12:59,1st Prostration
348,36,-9,31,15:12:59,1st Prostration
349,36,-9,30,15:13:00,1st Prostration
350,36,-7,31,15:13:00,1st Prostration
351,36,-5,32,15:13:00,1st Prostration
352,36,-8,32,15:13:00,1st Prostration
353,25,-39,11,15:13:01,1st Prostration
354,36,-28,35,15:13:01,1st Prostration
355,22,-28,24,15:13:01,1st Prostration
356,25,-25,30,15:13:01,1st Prostration
357,27,-25,31,15:13:02,Short Sitting
358,26,-25,31,15:13:02,Short Sitting
359,27,-21,32,15:13:02,Short Sitting
360,22,-14,39,15:13:02,Short Sitting
361,22,-14,39,15:13:03,Short Sitting
362,36,-37,41,15:13:03,Short Sitting
363,31,-7,37,15:13:03,Short Sitting
364,33,-8,34,15:13:03,Short Sitting
365,33,-9,34,15:13:04,2nd Prostration
366,33,-12,31,15:13:04,2nd Prostration
367,36,-13,30,15:13:04,2nd Prostration
368,35,-13,30,15:13:04,2nd Prostration
369,35,-12,30,15:13:05,2nd Prostration
370,35,-12,30,15:13:05,2nd Prostration
371,36,-12,30,15:13:05,2nd Prostration
372,36,-12,30,15:13:05,2nd Prostration
373,36,-12,30,15:13:06,2nd Prostration
374,36,-11,29,15:13:06,2nd Prostration
375,36,-11,30,15:13:06,2nd Prostration
376,36,-11,29,15:13:06,2nd Prostration
377,37,-11,29,15:13:07,2nd Prostration
378,37,-10,28,15:13:07,2nd Prostration
379,36,-11,29,15:13:07,2nd Prostration
380,36,-10,30,15:13:07,2nd Prostration
381,36,-23,31,15:13:08,2nd Prostration
382,31,-42,17,15:13:08,2nd Prostration
383,29,-18,45,15:13:08,2nd Prostration
384,7,-3,17,15:13:08,2nd Prostration
385,46,-26,26,15:13:09,2nd Prostration
386,16,1,-3,15:13:09,2nd Prostration
387,48,-1,-5,15:13:10,Long Standing
388,47,-2,-9,15:13:10,Long Standing
389,48,-1,-10,15:13:10,Long Standing
390,48,-1,-10,15:13:11,Long Standing
391,47,-2,-10,15:13:11,Long Standing
392,49,-2,-10,15:13:11,Long Standing
393,48,-2,-9,15:13:11,Long Standing
394,47,-2,-9,15:13:12,Long Standing
395,47,-2,-10,15:13:12,Long Standing
396,47,-2,-9,15:13:12,Long Standing
397,48,-2,-10,15:13:12,Long Standing
398,48,-2,-10,15:13:13,Long Standing
399,47,-2,-10,15:13:13,Long Standing
400,47,-2,-10,15:13:13,Long Standing
401,47,-2,-9,15:13:13,Long Standing
402,47,-2,-10,15:13:14,Long Standing
403,47,-2,-10,15:13:14,Long Standing
404,47,-2,-10,15:13:14,Long Standing
405,48,-3,-10,15:13:14,Long Standing
406,47,-2,-10,15:13:15,Long Standing
407,46,-2,-10,15:13:15,Long Standing
408,25,-14,-3,15:13:15,Long Standing
409,27,-44,-11,15:13:15,Long Standing
410,6,-50,-13,15:13:16,Long Standing
411,14,-48,-14,15:13:16,Long Standing
412,8,-45,-15,15:13:16,Long Standing
413,12,-45,-14,15:13:16,Long Standing
414,11,-45,-15,15:13:17,Bowing
415,11,-45,-14,15:13:17,Bowing
416,10,-46,-13,15:13:17,Bowing
417,12,-45,-13,15:13:17,Bowing
418,11,-45,-13,15:13:18,Bowing
419,12,-45,-13,15:13:18,Bowing
420,11,-46,-13,15:13:18,Bowing
421,11,-46,-13,15:13:18,Bowing
422,12,-45,-13,15:13:19,Bowing
423,17,-33,-11,15:13:19,Bowing
424,17,-33,-11,15:13:19,Bowing
425,31,-38,0,15:13:20,Short Standing
426,28,-40,0,15:13:20,Short Standing
427,29,-40,0,15:13:20,Short Standing
428,31,-39,2,15:13:20,Short Standing
429,28,-40,2,15:13:21,Short Standing
430,27,-40,-3,15:13:21,Short Standing
431,25,-38,-6,15:13:21,Short Standing
432,37,-25,3,15:13:21,Short Standing
433,39,-18,15,15:13:22,Short Standing
434,39,-10,36,15:13:22,Short Standing
435,39,-20,36,15:13:22,Short Standing
436,8,-11,20,15:13:22,Short Standing
437,39,-36,30,15:13:23,Short Standing
438,32,-34,22,15:13:23,Short Standing
439,30,-5,33,15:13:23,Short Standing
440,33,-6,36,15:13:23,Short Standing
441,33,-7,34,15:13:24,1st Prostration
442,37,-7,33,15:13:24,1st Prostration
443,35,-10,32,15:13:24,1st Prostration
444,35,-9,32,15:13:24,1st Prostration
445,35,-8,31,15:13:25,1st Prostration
446,36,-8,31,15:13:25,1st Prostration
447,35,-9,32,15:13:25,1st Prostration
448,35,-9,31,15:13:25,1st Prostration
449,35,-9,31,15:13:26,1st Prostration
450,35,-8,31,15:13:26,1st Prostration
451,36,-7,31,15:13:26,1st Prostration
452,36,-5,31,15:13:26,1st Prostration
453,34,-25,28,15:13:27,1st Prostration
454,33,-33,22,15:13:27,1st Prostration
455,33,-28,30,15:13:27,1st Prostration
456,33,-25,14,15:13:27,1st Prostration
457,18,-28,31,15:13:28,Short Sitting
458,18,-28,31,15:13:28,Short Sitting
459,22,-29,32,15:13:28,Short Sitting
460,23,-28,32,15:13:28,Short Sitting
461,16,-20,31,15:13:29,Short Sitting
462,24,-18,35,15:13:29,Short Sitting
463,38,-33,35,15:13:29,Short Sitting
464,39,-31,37,15:13:29,Short Sitting
465,30,-7,37,15:13:30,Short Sitting
466,31,-7,36,15:13:30,Short Sitting
467,30,-12,34,15:13:30,Short Sitting
468,30,-14,34,15:13:30,Short Sitting
469,31,-12,36,15:13:31,2nd Prostration
470,31,-13,35,15:13:31,2nd Prostration
471,31,-12,34,15:13:31,2nd Prostration
472,31,-12,34,15:13:31,2nd Prostration
473,30,-13,35,15:13:32,2nd Prostration
474,30,-12,35,15:13:32,2nd Prostration
475,30,-12,35,15:13:32,2nd Prostration
476,30,-13,35,15:13:32,2nd Prostration
477,29,-11,36,15:13:33,2nd Prostration
478,30,-14,40,15:13:33,2nd Prostration
479,30,-14,40,15:13:33,2nd Prostration
480,33,-35,32,15:13:33,2nd Prostration
481,17,-21,24,15:13:34,2nd Prostration
482,27,-22,32,15:13:34,2nd Prostration
483,22,-21,37,15:13:34,2nd Prostration
484,13,-3,31,15:13:34,2nd Prostration
485,12,-25,36,15:13:35,Long Sitting
486,23,-26,32,15:13:35,Long Sitting
487,28,-27,29,15:13:35,Long Sitting
488,21,-32,28,15:13:35,Long Sitting
489,21,-32,28,15:13:36,Long Sitting
490,21,-34,29,15:13:36,Long Sitting
491,22,-32,29,15:13:36,Long Sitting
492,23,-32,29,15:13:36,Long Sitting
493,23,-32,29,15:13:37,Long Sitting
494,21,-31,28,15:13:37,Long Sitting
495,19,-34,29,15:13:37,Long Sitting
496,19,-33,29,15:13:37,Long Sitting
497,18,-34,29,15:13:38,Long Sitting
498,20,-33,29,15:13:38,Long Sitting
499,22,-32,29,15:13:38,Long Sitting
500,21,-33,29,15:13:38,Long Sitting
501,23,-31,29,15:13:39,Long Sitting
502,25,-29,29,15:13:39,Long Sitting
503,25,-29,29,15:13:39,Long Sitting
504,26,-29,29,15:13:39,Long Sitting
505,25,-29,29,15:13:40,Long Sitting
506,26,-29,29,15:13:40,Long Sitting
507,26,-29,28,15:13:40,Long Sitting
508,24,-30,28,15:13:40,Long Sitting
509,23,-30,29,15:13:41,Long Sitting
510,23,-30,29,15:13:41,Long Sitting
511,22,-31,29,15:13:41,Long Sitting
512,21,-32,29,15:13:41,Long Sitting
513,19,-33,30,15:13:42,Long Sitting
514,19,-33,30,15:13:42,Long Sitting
515,19,-33,30,15:13:42,Long Sitting
516,18,-34,29,15:13:42,Long Sitting
517,19,-33,29,15:13:43,Long Sitting
518,19,-33,29,15:13:43,Long Sitting
519,20,-32,29,15:13:43,Long Sitting
520,21,-32,29,15:13:43,Long Sitting
521,20,-32,29,15:13:44,Long Sitting
522,22,-32,29,15:13:44,Long Sitting
523,21,-32,29,15:13:44,Long Sitting
524,21,-32,29,15:13:44,Long Sitting
525,21,-33,29,15:13:45,Long Sitting
526,21,-32,29,15:13:45,Long Sitting
527,21,-32,28,15:13:45,Long Sitting
528,21,-32,29,15:13:45,Long Sitting
529,21,-32,29,15:13:46,Long Sitting
530,21,-32,28,15:13:46,Long Sitting
531,24,-32,29,15:13:46,Long Sitting
532,21,-32,29,15:13:46,Long Sitting
533,22,-33,30,15:13:47,Long Sitting
534,22,-32,30,15:13:47,Long Sitting
535,21,-32,29,15:13:47,Long Sitting
536,21,-32,29,15:13:47,Long Sitting
537,20,-32,29,15:13:48,Long Sitting
538,20,-32,29,15:13:48,Long Sitting
539,20,-32,29,15:13:48,Long Sitting
540,20,-32,29,15:13:48,Long Sitting
541,20,-33,29,15:13:49,Long Sitting
542,20,-33,29,15:13:49,Long Sitting
543,20,-32,29,15:13:49,Long Sitting
544,20,-33,29,15:13:49,Long Sitting
545,21,-32,29,15:13:50,Long Sitting
546,20,-33,30,15:13:50,Long Sitting
547,20,-33,29,15:13:50,Long Sitting
548,19,-32,29,15:13:50,Long Sitting
549,19,-32,29,15:13:51,Long Sitting
550,19,-33,29,15:13:51,Long Sitting
551,20,-33,29,15:13:51,Long Sitting
552,20,-33,29,15:13:51,Long Sitting
553,19,-33,29,15:13:52,Long Sitting
554,19,-33,29,15:13:52,Long Sitting
555,19,-33,29,15:13:52,Long Sitting
556,19,-33,29,15:13:52,Long Sitting
557,19,-33,29,15:13:53,Long Sitting
558,19,-33,30,15:13:53,Long Sitting
559,19,-33,30,15:13:53,Long Sitting
560,19,-33,30,15:13:53,Long Sitting
561,19,-33,30,15:13:54,Long Sitting
562,18,-33,30,15:13:54,Long Sitting
563,19,-33,30,15:13:54,Long Sitting
564,19,-33,30,15:13:54,Long Sitting
565,19,-33,30,15:13:55,Long Sitting
566,19,-33,30,15:13:55,Long Sitting
567,19,-33,30,15:13:55,Long Sitting
568,19,-32,30,15:13:55,Long Sitting
569,19,-33,30,15:13:56,Long Sitting
570,19,-33,30,15:13:56,Long Sitting
571,19,-33,30,15:13:56,Long Sitting
572,19,-33,30,15:13:56,Long Sitting
573,19,-33,30,15:13:57,Long Sitting
574,19,-33,30,15:13:57,Long Sitting
575,19,-33,30,15:13:57,Long Sitting
576,19,-33,30,15:13:57,Long Sitting
577,19,-33,30,15:13:58,Long Sitting
578,18,-33,30,15:13:58,Long Sitting
579,18,-32,30,15:13:58,Long Sitting
580,18,-32,30,15:13:58,Long Sitting
581,19,-32,30,15:13:59,Long Sitting
582,18,-32,30,15:13:59,Long Sitting
583,17,-32,30,15:13:59,Long Sitting
584,18,-32,32,15:13:59,Long Sitting
585,18,-33,31,15:14:00,Long Sitting
586,18,-31,31,15:14:00,Long Sitting
587,18,-32,31,15:14:00,Long Sitting
588,18,-32,31,15:14:01,StartEnd
589,21,-35,32,15:14:01,StartEnd
